"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"1",0.01,0.5,1,0.5,"baffler",0.41,0.451596494604856,0.0885129129425518
"2",0.05,0.5,1,0.5,"baffler",0.398333333333333,0.196625573518849,0.0385386124096943
"3",0.09,0.5,1,0.5,"baffler",0.370909090909091,0.138070130301752,0.0270617455391433
"4",0.13,0.5,1,0.5,"baffler",0.35625,0.12827158097119,0.0251412298703532
"5",0.17,0.5,1,0.5,"baffler",0.346904761904762,0.119611698732294,0.0234438929515297
"6",0.21,0.5,1,0.5,"baffler",0.347169811320755,0.108105605495649,0.0211886986771472
"7",0.25,0.5,1,0.5,"baffler",0.334516129032258,0.09386918176872,0.0183983596266691
"8",0.29,0.5,1,0.5,"baffler",0.338219178082192,0.101071648380069,0.0198100430824936
"9",0.33,0.5,1,0.5,"baffler",0.331341463414634,0.0937134748691076,0.0183678410743451
"10",0.37,0.5,1,0.5,"baffler",0.327173913043478,0.0901968191962563,0.0176785765624662
"11",0.41,0.5,1,0.5,"baffler",0.311359223300971,0.0853697236115861,0.0167324658278709
"12",0.45,0.5,1,0.5,"baffler",0.306160714285714,0.085652024269672,0.0167877967568557
"13",0.49,0.5,1,0.5,"baffler",0.303524590163934,0.0803741110043509,0.0157533257568528
"14",0.53,0.5,1,0.5,"baffler",0.294242424242424,0.0799477851323676,0.015669765885944
"15",0.57,0.5,1,0.5,"baffler",0.295734265734266,0.0831193785200747,0.0162913981899346
"16",0.61,0.5,1,0.5,"baffler",0.295592105263158,0.0845740705287571,0.0165765178236364
"17",0.65,0.5,1,0.5,"baffler",0.282777777777778,0.082031416492684,0.0160781576325661
"18",0.69,0.5,1,0.5,"baffler",0.278381502890173,0.076507484095778,0.0149954668827725
"19",0.73,0.5,1,0.5,"baffler",0.269945054945055,0.0782891520039591,0.015344673792776
"20",0.77,0.5,1,0.5,"baffler",0.27765625,0.0873364290772209,0.0171179400991353
"21",0.81,0.5,1,0.5,"baffler",0.269356435643564,0.0747610848842526,0.0146531726373135
"22",0.85,0.5,1,0.5,"baffler",0.271745283018868,0.0864504218241941,0.016944282677542
"23",0.89,0.5,1,0.5,"baffler",0.266216216216216,0.0850498821792698,0.0166697769071369
"24",0.93,0.5,1,0.5,"baffler",0.260689655172414,0.0806751855847116,0.0158123363746035
"25",0.97,0.5,1,0.5,"baffler",0.252479338842975,0.0751701837032717,0.0147333560058413
"26",0.01,0.5,1,0.5,"caller",0.421740614426939,0.0771816031922195,0.015127594225675
"27",0.05,0.5,1,0.5,"caller",0.396230834254006,0.0752769742011684,0.014754286943429
"28",0.09,0.5,1,0.5,"caller",0.385259660738352,0.078182694102884,0.0153238080441653
"29",0.13,0.5,1,0.5,"caller",0.378130915418581,0.0754817166111969,0.0147944164557946
"30",0.17,0.5,1,0.5,"caller",0.362693535003898,0.0870255940002475,0.0170570164240485
"31",0.21,0.5,1,0.5,"caller",0.370885125184094,0.0833749537512379,0.0163414909352426
"32",0.25,0.5,1,0.5,"caller",0.348819193697592,0.0832538298402154,0.0163177506486822
"33",0.29,0.5,1,0.5,"caller",0.337969915676411,0.0865916744185426,0.0169719681860343
"34",0.33,0.5,1,0.5,"caller",0.335031377283557,0.100903569706082,0.0197770996623921
"35",0.37,0.5,1,0.5,"caller",0.337730477117819,0.111164438197239,0.0217882298866588
"36",0.41,0.5,1,0.5,"caller",0.324622670615821,0.10346619321215,0.0202793738695813
"37",0.45,0.5,1,0.5,"caller",0.316085779542187,0.115462659615751,0.0226306812846872
"38",0.49,0.5,1,0.5,"caller",0.32099606374808,0.0979774784656246,0.0192035857792624
"39",0.53,0.5,1,0.5,"caller",0.3175588298625,0.115118809212833,0.0225632866057152
"40",0.57,0.5,1,0.5,"caller",0.312148846960168,0.113147147029804,0.0221768408178416
"41",0.61,0.5,1,0.5,"caller",0.305066851208569,0.104924398029655,0.0205651820138124
"42",0.65,0.5,1,0.5,"caller",0.284635306553911,0.117729492903258,0.0230749806090386
"43",0.69,0.5,1,0.5,"caller",0.314308914177335,0.132139449879142,0.0258993321763119
"44",0.73,0.5,1,0.5,"caller",0.289610035363119,0.119485928568377,0.0234192419994019
"45",0.77,0.5,1,0.5,"caller",0.280197044334975,0.130450711311197,0.0255683394169947
