"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"1",0.01,0.5,1,0.5,"baffler",1.295,1.06859437552045,0.209444497602008
"2",0.05,0.5,1,0.5,"baffler",0.901666666666667,0.561256106878506,0.110006196948187
"3",0.09,0.5,1,0.5,"baffler",0.748181818181818,0.521689991709352,0.102251238375033
"4",0.13,0.5,1,0.5,"baffler",0.688125,0.473033459079895,0.0927145579796595
"5",0.17,0.5,1,0.5,"baffler",0.627380952380952,0.512955173623212,0.10053921403015
"6",0.21,0.5,1,0.5,"baffler",0.545660377358491,0.472476430488464,0.092605380375739
"7",0.25,0.5,1,0.5,"baffler",0.52241935483871,0.457761379785141,0.0897212304378877
"8",0.29,0.5,1,0.5,"baffler",0.473698630136986,0.430908170440883,0.084458001406413
"9",0.33,0.5,1,0.5,"baffler",0.432317073170732,0.363457600995762,0.0712376897951694
"10",0.37,0.5,1,0.5,"baffler",0.424782608695652,0.384032116861642,0.0752702949048818
"11",0.41,0.5,1,0.5,"baffler",0.4,0.367750750193464,0.0720791470379189
"12",0.45,0.5,1,0.5,"baffler",0.383035714285714,0.344618276643271,0.0675451822220811
"13",0.49,0.5,1,0.5,"baffler",0.352213114754098,0.345891584098125,0.0677947504832325
"14",0.53,0.5,1,0.5,"baffler",0.339924242424242,0.338684636326976,0.0663821887200872
"15",0.57,0.5,1,0.5,"baffler",0.323986013986014,0.318832684323008,0.0624912061273096
"16",0.61,0.5,1,0.5,"baffler",0.318881578947369,0.319192762110275,0.0625617813736139
"17",0.65,0.5,1,0.5,"baffler",0.296604938271605,0.311263804901214,0.0610077057606379
"18",0.69,0.5,1,0.5,"baffler",0.295606936416185,0.312104148127014,0.0611724130328948
"19",0.73,0.5,1,0.5,"baffler",0.287252747252747,0.304777713862869,0.0597364319171223
"20",0.77,0.5,1,0.5,"baffler",0.279010416666667,0.285745550111449,0.0560061278218439
"21",0.81,0.5,1,0.5,"baffler",0.274356435643564,0.284036914303348,0.0556712352034563
"22",0.85,0.5,1,0.5,"baffler",0.259764150943396,0.262810259091378,0.05151081078191
"23",0.89,0.5,1,0.5,"baffler",0.256711711711712,0.266332750894253,0.0522012191752736
"24",0.93,0.5,1,0.5,"baffler",0.243491379310345,0.261631647594798,0.0512798029285804
"25",0.97,0.5,1,0.5,"baffler",0.238760330578512,0.248511015407151,0.0487081590198016
"26",0.01,0.5,1,0.5,"caller",0.519115723603032,0.344568887184412,0.0675355018881448
"27",0.05,0.5,1,0.5,"caller",0.40114884083382,0.321131840628159,0.0629418407631192
"28",0.09,0.5,1,0.5,"caller",0.32261942735627,0.280632790727027,0.0550040269824973
"29",0.13,0.5,1,0.5,"caller",0.300833333333334,0.280039721166463,0.0548877853486268
"30",0.17,0.5,1,0.5,"caller",0.251642401576015,0.221017869959323,0.0433195025120273
"31",0.21,0.5,1,0.5,"caller",0.223184523809524,0.197175954362777,0.0386464870551042
"32",0.25,0.5,1,0.5,"caller",0.21642347620516,0.228467177312615,0.0447795667532725
"33",0.29,0.5,1,0.5,"caller",0.189968287526427,0.182436913774878,0.035757635099876
"34",0.33,0.5,1,0.5,"caller",0.1882868757259,0.186522629131092,0.036558435309694
"35",0.37,0.5,1,0.5,"caller",0.167917004048583,0.17372617363135,0.0340503300317447
"36",0.41,0.5,1,0.5,"caller",0.160969755469755,0.177618963189826,0.0348133167852058
"37",0.45,0.5,1,0.5,"caller",0.158458110516934,0.149558536651612,0.0293134731837159
"38",0.49,0.5,1,0.5,"caller",0.155485956618465,0.169641115930879,0.0332496587224523
"39",0.53,0.5,1,0.5,"caller",0.146348111658456,0.157632580257783,0.0308959857305254
"40",0.57,0.5,1,0.5,"caller",0.134116809116809,0.140126867957255,0.027464866119622
"41",0.61,0.5,1,0.5,"caller",0.13213768115942,0.133091274337918,0.0260858897702319
"42",0.65,0.5,1,0.5,"caller",0.111108225108225,0.150021058871942,0.0294041275389007
"43",0.69,0.5,1,0.5,"caller",0.12938080495356,0.136399268777436,0.0267342566803774
"44",0.73,0.5,1,0.5,"caller",0.117325980392157,0.146130481942139,0.0286415744606592
"45",0.77,0.5,1,0.5,"caller",0.118791208791209,0.142129047856595,0.0278572933798926
"46",0.81,0.5,1,0.5,"caller",0.0950757575757576,0.111747774225634,0.0219025637482242
"47",0.85,0.5,1,0.5,"caller",0.118222222222222,0.138233199732978,0.0270937071476638
"48",0.89,0.5,1,0.5,"caller",0.112857142857143,0.178515142644456,0.0349889679583134
"49",0.93,0.5,1,0.5,"caller",0.105,0.19194643613111,0.0376215014816976
"50",0.97,0.5,1,0.5,"caller",0.135,0.368281567732235,0.0721831872755181
"51",0.01,0.5,1,0.5,"silent",0.0615787451812322,0.0250740368150464,0.0049145112157491
"52",0.05,0.5,1,0.5,"silent",0.06473804392554,0.0255354072194062,0.00500493981500362
"53",0.09,0.5,1,0.5,"silent",0.0594739976423422,0.0278973158751623,0.0054678739115318
"54",0.13,0.5,1,0.5,"silent",0.0566389950044079,0.0224535446341129,0.00440089474828612
"55",0.17,0.5,1,0.5,"silent",0.061687364485417,0.0281374258268044,0.00551493546205366
"56",0.21,0.5,1,0.5,"silent",0.059222746236169,0.0287876760743604,0.00564238451057465
"57",0.25,0.5,1,0.5,"silent",0.0589494213707579,0.0254107640054239,0.00498050974506309
"58",0.29,0.5,1,0.5,"silent",0.0584659409718325,0.0281412267204691,0.00551568043721194
"59",0.33,0.5,1,0.5,"silent",0.058297087864017,0.028565641084741,0.00559886565260923
"60",0.37,0.5,1,0.5,"silent",0.0577717205526278,0.0233752756982306,0.00458155403685319
"61",0.41,0.5,1,0.5,"silent",0.0589550134550134,0.0286931267087523,0.00562385283491545
"62",0.45,0.5,1,0.5,"silent",0.0532582417582418,0.0271857049802161,0.00532839817612236
"63",0.49,0.5,1,0.5,"silent",0.0573574338748308,0.0312873658015325,0.00613232369710037
"64",0.53,0.5,1,0.5,"silent",0.0608428384973329,0.0267069231822421,0.00523455694371945
"65",0.57,0.5,1,0.5,"silent",0.0543641975308642,0.0313543284656113,0.00614544837925981
"66",0.61,0.5,1,0.5,"silent",0.048372972972973,0.034849634471847,0.00683052835648202
"67",0.65,0.5,1,0.5,"silent",0.051472450581318,0.0339462788389444,0.0066534706524331
"68",0.69,0.5,1,0.5,"silent",0.0539252873563219,0.0301908387789672,0.00591740440067757
"69",0.73,0.5,1,0.5,"silent",0.0542535359571985,0.0378382154738728,0.00741629023287907
"70",0.77,0.5,1,0.5,"silent",0.0579444444444445,0.0435074741512165,0.00852746493363843
"71",0.81,0.5,1,0.5,"silent",0.0596921921921922,0.0434908852783309,0.00852421351455285
"72",0.85,0.5,1,0.5,"silent",0.0496182266009852,0.048668908905603,0.00953910614549819
"73",0.89,0.5,1,0.5,"silent",0.0528571428571428,0.0532483174529843,0.0104366702207849
"74",0.93,0.5,1,0.5,"silent",0.0556666666666667,0.0736085333053107,0.0144272725278409
"75",0.97,0.5,1,0.5,"silent",0.04,0.0824702782907079,0.0161641745449788
