"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"1",0.01,0.5,1,0.5,"baffler",0.775,0.871475585986031,0.170809214853262
"2",0.05,0.5,1,0.5,"baffler",0.729166666666667,0.532787889224785,0.104426426288058
"3",0.09,0.5,1,0.5,"baffler",0.608636363636363,0.469536762867168,0.0920292055219649
"4",0.13,0.5,1,0.5,"baffler",0.5525,0.394957164280079,0.0774116041988956
"5",0.17,0.5,1,0.5,"baffler",0.517142857142857,0.378268564510231,0.0741406386440052
"6",0.21,0.5,1,0.5,"baffler",0.465660377358491,0.35946603765527,0.070455343380433
"7",0.25,0.5,1,0.5,"baffler",0.458870967741936,0.384989205321509,0.0754578842430157
"8",0.29,0.5,1,0.5,"baffler",0.425479452054794,0.376024605906078,0.0737008227575913
"9",0.33,0.5,1,0.5,"baffler",0.405609756097561,0.351084070268437,0.0688124777726137
"10",0.37,0.5,1,0.5,"baffler",0.39445652173913,0.333620683700358,0.0653896540052702
"11",0.41,0.5,1,0.5,"baffler",0.377378640776699,0.323317462379049,0.0633702226262937
"12",0.45,0.5,1,0.5,"baffler",0.362053571428572,0.352616918826205,0.0691129160899362
"13",0.49,0.5,1,0.5,"baffler",0.340491803278688,0.317898621883388,0.062308129889144
"14",0.53,0.5,1,0.5,"baffler",0.336818181818182,0.330360768381508,0.0647507106027755
"15",0.57,0.5,1,0.5,"baffler",0.321748251748252,0.296060646854103,0.0580278867834042
"16",0.61,0.5,1,0.5,"baffler",0.301644736842105,0.310085738360742,0.0607768047187055
"17",0.65,0.5,1,0.5,"baffler",0.291543209876543,0.291278455690039,0.0570905773152477
"18",0.69,0.5,1,0.5,"baffler",0.28635838150289,0.275131383471848,0.0539257511604821
"19",0.73,0.5,1,0.5,"baffler",0.284175824175824,0.293755454335078,0.0575760690496752
"20",0.77,0.5,1,0.5,"baffler",0.2821875,0.274278963197649,0.0537586767867392
"21",0.81,0.5,1,0.5,"baffler",0.272722772277228,0.276481192182231,0.0541903136677173
"22",0.85,0.5,1,0.5,"baffler",0.255943396226415,0.251533569770385,0.0493005796749954
"23",0.89,0.5,1,0.5,"baffler",0.257792792792793,0.260661899066216,0.0510897322169783
"24",0.93,0.5,1,0.5,"baffler",0.240603448275862,0.232511269295472,0.0455722087819126
"25",0.97,0.5,1,0.5,"baffler",0.246280991735537,0.244562745233722,0.0479342980658094
"26",0.01,0.5,1,0.5,"caller",0.337829316180296,0.22176657423669,0.0434662485503912
"27",0.05,0.5,1,0.5,"caller",0.283768768218333,0.204544961536795,0.0400908124612118
"28",0.09,0.5,1,0.5,"caller",0.249308111254468,0.199099666017429,0.0390235345394161
"29",0.13,0.5,1,0.5,"caller",0.2321774686609,0.18156253631579,0.0355862571178949
"30",0.17,0.5,1,0.5,"caller",0.21756063192331,0.179163432853958,0.0351160328393758
"31",0.21,0.5,1,0.5,"caller",0.189327908847411,0.169920932525655,0.0333045027750283
"32",0.25,0.5,1,0.5,"caller",0.185380612174724,0.164512563047761,0.0322444623573612
"33",0.29,0.5,1,0.5,"caller",0.171150997723316,0.145243945228527,0.0284678132647913
"34",0.33,0.5,1,0.5,"caller",0.165248274449565,0.155434184070671,0.0304651000778515
"35",0.37,0.5,1,0.5,"caller",0.167290736096532,0.153751088100345,0.0301352132676676
"36",0.41,0.5,1,0.5,"caller",0.161929577292671,0.141068776050547,0.0276494801059071
"37",0.45,0.5,1,0.5,"caller",0.152241805139746,0.145288191302365,0.0284764854952635
"38",0.49,0.5,1,0.5,"caller",0.144264254385965,0.115750792261407,0.0226871552832357
"39",0.53,0.5,1,0.5,"caller",0.137763269994154,0.139430706899076,0.0273284185522189
"40",0.57,0.5,1,0.5,"caller",0.140878385327752,0.127022167423262,0.0248963448149595
"41",0.61,0.5,1,0.5,"caller",0.126571845818421,0.114597096125155,0.0224610308405304
"42",0.65,0.5,1,0.5,"caller",0.126347319347319,0.114190474580713,0.0223813330178198
"43",0.69,0.5,1,0.5,"caller",0.123735632183908,0.110504856262074,0.0216589518273666
"44",0.73,0.5,1,0.5,"caller",0.128314365746298,0.127005355317657,0.0248930496422607
"45",0.77,0.5,1,0.5,"caller",0.12295530051344,0.128728624586489,0.0252308104189519
"46",0.81,0.5,1,0.5,"caller",0.118820728291317,0.119533846484365,0.0234286339109355
"47",0.85,0.5,1,0.5,"caller",0.115806878306878,0.109402927105388,0.021442973712656
"48",0.89,0.5,1,0.5,"caller",0.113023809523809,0.104349210629481,0.0204524452833783
"49",0.93,0.5,1,0.5,"caller",0.113681318681319,0.12482508598952,0.0244657168539459
"50",0.97,0.5,1,0.5,"caller",0.108666666666667,0.178006166427445,0.0348892086197792
"51",0.01,0.5,1,0.5,"silent",0.0542114630335144,0.0302855304645923,0.00593596397106008
"52",0.05,0.5,1,0.5,"silent",0.0579265164773824,0.0376442435037821,0.00737827172674129
"53",0.09,0.5,1,0.5,"silent",0.0568737067683821,0.0395490620637528,0.00775161616449555
"54",0.13,0.5,1,0.5,"silent",0.0606676857354824,0.0436226778697459,0.00855004486247019
"55",0.17,0.5,1,0.5,"silent",0.0567242577478426,0.0430976696856875,0.00844714325839475
"56",0.21,0.5,1,0.5,"silent",0.0540560839720504,0.0381427054321602,0.00747597026470341
"57",0.25,0.5,1,0.5,"silent",0.0505846106527717,0.0353769794128239,0.00693388796491348
"58",0.29,0.5,1,0.5,"silent",0.0532819219017184,0.0373652282829283,0.00732358474345394
"59",0.33,0.5,1,0.5,"silent",0.0547301922883318,0.037525245914795,0.00735494819929981
"60",0.37,0.5,1,0.5,"silent",0.0582119020608811,0.0454776994777274,0.00891362909763457
"61",0.41,0.5,1,0.5,"silent",0.061845560036189,0.0467202835912807,0.00915717558389102
"62",0.45,0.5,1,0.5,"silent",0.0569928079339844,0.04508401866483,0.00883646765830667
"63",0.49,0.5,1,0.5,"silent",0.0580113636363636,0.048579352469021,0.00952155308392811
"64",0.53,0.5,1,0.5,"silent",0.0519293743890518,0.0391805069588081,0.00767937936392638
"65",0.57,0.5,1,0.5,"silent",0.059334336799854,0.0553693690722896,0.0108523963381688
"66",0.61,0.5,1,0.5,"silent",0.0529358974358974,0.0482629363601708,0.00945953552659348
"67",0.65,0.5,1,0.5,"silent",0.0647644927536232,0.0591452185093914,0.0115924628278407
"68",0.69,0.5,1,0.5,"silent",0.0523947368421053,0.0576199255585393,0.0112935054094737
"69",0.73,0.5,1,0.5,"silent",0.047875816993464,0.0602054021818001,0.0118002588276328
"70",0.77,0.5,1,0.5,"silent",0.0554285714285714,0.0680961294539319,0.0133468413729707
"71",0.81,0.5,1,0.5,"silent",0.0589194139194139,0.0702974252101636,0.0137782953411921
"72",0.85,0.5,1,0.5,"silent",0.0657272727272727,0.0852397021851716,0.0167069816282936
"73",0.89,0.5,1,0.5,"silent",0.0467857142857143,0.0923109421421274,0.018092944659857
"74",0.93,0.5,1,0.5,"silent",0.069,0.120348819619631,0.0235883686454476
"75",0.97,0.5,1,0.5,"silent",0.04,0.136329962172145,0.0267206725857405
