"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"1",0.01,0.5,1,0.5,"baffler",0.29,0.38389287226222,0.0752430029633952
"2",0.05,0.5,1,0.5,"baffler",0.3425,0.195665358865418,0.0383504103376219
"3",0.09,0.5,1,0.5,"baffler",0.344545454545455,0.142160238287748,0.0278634067043986
"4",0.13,0.5,1,0.5,"baffler",0.3034375,0.112917907155212,0.0221319098024216
"5",0.17,0.5,1,0.5,"baffler",0.312380952380952,0.115868073981868,0.0227101425004462
"6",0.21,0.5,1,0.5,"baffler",0.294528301886792,0.0985306902664752,0.0193120152922291
"7",0.25,0.5,1,0.5,"baffler",0.301935483870968,0.0969120339069394,0.0189947586457601
"8",0.29,0.5,1,0.5,"baffler",0.278904109589041,0.0853042877491199,0.0167196403988275
"9",0.33,0.5,1,0.5,"baffler",0.269634146341463,0.0900651933002962,0.017652777886858
"10",0.37,0.5,1,0.5,"baffler",0.270434782608696,0.0946866065246637,0.0185585748788341
"11",0.41,0.5,1,0.5,"baffler",0.275728155339806,0.0950056309792512,0.0186211036719332
"12",0.45,0.5,1,0.5,"baffler",0.264375,0.0834674921167501,0.016359628454883
"13",0.49,0.5,1,0.5,"baffler",0.254590163934426,0.0796988664335405,0.0156209778209739
"14",0.53,0.5,1,0.5,"baffler",0.251818181818182,0.0827162224327471,0.0162123795968184
"15",0.57,0.5,1,0.5,"baffler",0.240769230769231,0.0825945180917167,0.0161885255459765
"16",0.61,0.5,1,0.5,"baffler",0.241052631578947,0.0912924567291422,0.0178933215189119
"17",0.65,0.5,1,0.5,"baffler",0.236358024691358,0.0781858299582267,0.0153244226718124
"18",0.69,0.5,1,0.5,"baffler",0.229421965317919,0.0850831915762862,0.0166763055489521
"19",0.73,0.5,1,0.5,"baffler",0.237747252747253,0.0820926550881612,0.0160901603972796
"20",0.77,0.5,1,0.5,"baffler",0.229270833333333,0.0829179329844253,0.0162519148649474
"21",0.81,0.5,1,0.5,"baffler",0.22529702970297,0.0850420859572202,0.0166682488476152
"22",0.85,0.5,1,0.5,"baffler",0.223679245283019,0.0807519538952582,0.0158273829634706
"23",0.89,0.5,1,0.5,"baffler",0.224234234234234,0.0884011769437396,0.017326630680973
"24",0.93,0.5,1,0.5,"baffler",0.218620689655172,0.0863984288175654,0.0169340920482428
