"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"41",0.61,0.5,1,0.5,"caller",0.262182306317532,0.125003889587435,0.0245007623591373
"42",0.65,0.5,1,0.5,"caller",0.272674418604651,0.108104643874464,0.021188510199395
"43",0.69,0.5,1,0.5,"caller",0.26298719772404,0.107175245224871,0.0210063480640748
"44",0.73,0.5,1,0.5,"caller",0.257620320855615,0.127338546784389,0.0249583551697403
"45",0.77,0.5,1,0.5,"caller",0.241832694763729,0.123181558811763,0.0241435855271056
"46",0.81,0.5,1,0.5,"caller",0.265978260869565,0.119535929969058,0.0234290422739354
"47",0.85,0.5,1,0.5,"caller",0.263391812865497,0.136407096149368,0.0267357908452761
"48",0.89,0.5,1,0.5,"caller",0.276575091575092,0.189000343133673,0.0370440672541999
"49",0.93,0.5,1,0.5,"caller",0.23625,0.200857206746938,0.0393680125223999
"50",0.97,0.5,1,0.5,"caller",0.255,0.261068124550979,0.051169352411992
"51",0.01,0.5,1,0.5,"silent",0.26682345110087,0.0495737532068955,0.00971645562855152
"52",0.05,0.5,1,0.5,"silent",0.251233266820133,0.0560749450293085,0.0109906892257445
"53",0.09,0.5,1,0.5,"silent",0.238923896014206,0.0562299655452091,0.011021073246861
"54",0.13,0.5,1,0.5,"silent",0.23825221173157,0.0545264650809711,0.0106871871558703
"55",0.17,0.5,1,0.5,"silent",0.236779010297878,0.0578630553445696,0.0113411588475356
"56",0.21,0.5,1,0.5,"silent",0.233934473447345,0.0670654606420256,0.013144830285837
"57",0.25,0.5,1,0.5,"silent",0.225831075653325,0.0667787539485373,0.0130886357739133
"58",0.29,0.5,1,0.5,"silent",0.221454081100985,0.0631058324316361,0.0123687431566007
"59",0.33,0.5,1,0.5,"silent",0.210722671105331,0.0647767846051381,0.0126962497826071
"60",0.37,0.5,1,0.5,"silent",0.216082962181591,0.061265762343874,0.0120080894193993
"61",0.41,0.5,1,0.5,"silent",0.221480883623349,0.0698233610057653,0.01368537875713
"62",0.45,0.5,1,0.5,"silent",0.2215634677631,0.0647996602399753,0.0127007334070352
"63",0.49,0.5,1,0.5,"silent",0.225173076923077,0.0787970880364214,0.0154442292551386
"64",0.53,0.5,1,0.5,"silent",0.223996387885524,0.0865072425722638,0.0169554195441637
"65",0.57,0.5,1,0.5,"silent",0.218082772922396,0.0803765964960049,0.015753812913217
"66",0.61,0.5,1,0.5,"silent",0.209381774248161,0.0681081497345323,0.0133491973479683
"67",0.65,0.5,1,0.5,"silent",0.200656565656566,0.0710950518279626,0.0139346301582807
"68",0.69,0.5,1,0.5,"silent",0.208147435897436,0.079220226998843,0.0155271644917732
"69",0.73,0.5,1,0.5,"silent",0.208546218487395,0.0836310751800913,0.0163916907352979
"70",0.77,0.5,1,0.5,"silent",0.215964404894327,0.099925897286708,0.0195854758681948
"71",0.81,0.5,1,0.5,"silent",0.210283333333333,0.109278075621086,0.0214185028217329
"72",0.85,0.5,1,0.5,"silent",0.199710526315789,0.116224170137089,0.0227799373468694
"73",0.89,0.5,1,0.5,"silent",0.200440476190476,0.122368941401377,0.0239843125146698
"74",0.93,0.5,1,0.5,"silent",0.199111111111111,0.149477870835652,0.0292976626837878
"75",0.97,0.5,1,0.5,"silent",0.225,0.255000495147073,0.0499800970488264
