,baffle_prop,density,bush_density,male_prop,tactic,mean_success,sd,ci
75,0.97,1,1,0.5,baffler,0.558305785,0.145930944,0.028602465
76,0.01,0.05,1,0.5,caller,0.054922026,0.022106741,0.004332921
77,0.01,0.5,1,0.5,caller,0.467730884,0.082421885,0.016154689
78,0.01,1,1,0.5,caller,0.847830202,0.122538521,0.02401755
79,0.05,0.05,1,0.5,caller,0.05550814,0.019594506,0.003840523
80,0.05,0.5,1,0.5,caller,0.473946116,0.085767211,0.016810373
81,0.05,1,1,0.5,caller,0.8373526,0.154195103,0.03022224
82,0.09,0.05,1,0.5,caller,0.056856314,0.023362365,0.004579023
83,0.09,0.5,1,0.5,caller,0.46236593,0.096221011,0.018859318
84,0.09,1,1,0.5,caller,0.78965399,0.160797699,0.031516349
85,0.13,0.05,1,0.5,caller,0.054535417,0.023971336,0.004698382
86,0.13,0.5,1,0.5,caller,0.441498923,0.088993539,0.017442734
87,0.13,1,1,0.5,caller,0.761962744,0.153350091,0.030056618
88,0.17,0.05,1,0.5,caller,0.054007838,0.022269415,0.004364805
89,0.17,0.5,1,0.5,caller,0.428906833,0.092794165,0.018187656
90,0.17,1,1,0.5,caller,0.755996406,0.157998487,0.030967703
91,0.21,0.05,1,0.5,caller,0.053147703,0.023238979,0.00455484
92,0.21,0.5,1,0.5,caller,0.42051377,0.098978573,0.0193998
93,0.21,1,1,0.5,caller,0.711395419,0.155359396,0.030450442
94,0.25,0.05,1,0.5,caller,0.054627866,0.022954551,0.004499092
95,0.25,0.5,1,0.5,caller,0.41417552,0.092833406,0.018195348
96,0.25,1,1,0.5,caller,0.72512711,0.168416192,0.033009574
97,0.29,0.05,1,0.5,caller,0.052667341,0.024116096,0.004726755
98,0.29,0.5,1,0.5,caller,0.409658271,0.105263057,0.020631559
99,0.29,1,1,0.5,caller,0.694572712,0.186504906,0.036554961
100,0.33,0.05,1,0.5,caller,0.051279935,0.027367131,0.005363958
101,0.33,0.5,1,0.5,caller,0.41214716,0.104703599,0.020521905
102,0.33,1,1,0.5,caller,0.703345892,0.196364238,0.038487391
103,0.37,0.05,1,0.5,caller,0.055254914,0.024830813,0.004866839
104,0.37,0.5,1,0.5,caller,0.389661646,0.087689806,0.017187202
105,0.37,1,1,0.5,caller,0.691722655,0.190980884,0.037432253
106,0.41,0.05,1,0.5,caller,0.055070859,0.028407682,0.005567906
107,0.41,0.5,1,0.5,caller,0.393903446,0.108200773,0.021207351
108,0.41,1,1,0.5,caller,0.633860659,0.182637399,0.03579693
109,0.45,0.05,1,0.5,caller,0.047785847,0.026146387,0.005124692
110,0.45,0.5,1,0.5,caller,0.378746199,0.103080563,0.02020379
111,0.45,1,1,0.5,caller,0.636912496,0.184655704,0.036192518
112,0.49,0.05,1,0.5,caller,0.050543555,0.031337435,0.006142137
113,0.49,0.5,1,0.5,caller,0.378507283,0.111333767,0.021821418
114,0.49,1,1,0.5,caller,0.639486993,0.186552066,0.036564205
115,0.53,0.05,1,0.5,caller,0.056035098,0.03019197,0.005917626
116,0.53,0.5,1,0.5,caller,0.369357832,0.118829599,0.023290601
117,0.53,1,1,0.5,caller,0.646679843,0.184549638,0.036171729
118,0.57,0.05,1,0.5,caller,0.053791458,0.033883255,0.006641118
119,0.57,0.5,1,0.5,caller,0.374875692,0.120602558,0.023638101
120,0.57,1,1,0.5,caller,0.64261517,0.224922838,0.044084876
121,0.61,0.05,1,0.5,caller,0.051467199,0.028768958,0.005638716
122,0.61,0.5,1,0.5,caller,0.372508503,0.129734568,0.025427975
123,0.61,1,1,0.5,caller,0.623120748,0.213802244,0.04190524
124,0.65,0.05,1,0.5,caller,0.048326789,0.035187276,0.006896706
125,0.65,0.5,1,0.5,caller,0.341585624,0.146401594,0.028694712
126,0.65,1,1,0.5,caller,0.621357848,0.196331436,0.038480961
127,0.69,0.05,1,0.5,caller,0.055049787,0.036253741,0.007105733
128,0.69,0.5,1,0.5,caller,0.335064011,0.127916649,0.025071663
129,0.69,1,1,0.5,caller,0.599919672,0.244678404,0.047956967
130,0.73,0.05,1,0.5,caller,0.054172794,0.040087219,0.007857095
131,0.73,0.5,1,0.5,caller,0.338297683,0.13537575,0.026533647
132,0.73,1,1,0.5,caller,0.609483066,0.196851699,0.038582933
133,0.77,0.05,1,0.5,caller,0.057465791,0.050185349,0.009836328
134,0.77,0.5,1,0.5,caller,0.346539409,0.141235164,0.027682092
135,0.77,1,1,0.5,caller,0.616403941,0.250337909,0.04906623
136,0.81,0.05,1,0.5,caller,0.053863636,0.047899926,0.009388386
137,0.81,0.5,1,0.5,caller,0.33942029,0.129818156,0.025444359
138,0.81,1,1,0.5,caller,0.575778986,0.216659496,0.042465261
139,0.85,0.05,1,0.5,caller,0.05503612,0.05883346,0.011531358
