"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"1",0.01,0.5,1,0.5,"baffler",0.93,0.810349718742881,0.158828544873605
"2",0.05,0.5,1,0.5,"baffler",0.7775,0.519141866175914,0.101751805770479
"3",0.09,0.5,1,0.5,"baffler",0.695454545454546,0.501000751564176,0.0981961473065785
"4",0.13,0.5,1,0.5,"baffler",0.6475,0.509886474787984,0.0999377490584448
"5",0.17,0.5,1,0.5,"baffler",0.557380952380952,0.449926189640092,0.0881855331694581
"6",0.21,0.5,1,0.5,"baffler",0.514905660377359,0.442746300960226,0.0867782749882044
"7",0.25,0.5,1,0.5,"baffler",0.482903225806452,0.419146876775355,0.0821527878479697
"8",0.29,0.5,1,0.5,"baffler",0.451232876712329,0.40528260099244,0.0794353897945183
"9",0.33,0.5,1,0.5,"baffler",0.436341463414634,0.405262627646428,0.0794314750186999
"10",0.37,0.5,1,0.5,"baffler",0.434239130434783,0.386601858533106,0.0757739642724889
"11",0.41,0.5,1,0.5,"baffler",0.396019417475728,0.357069404910189,0.069985603362397
"12",0.45,0.5,1,0.5,"baffler",0.393214285714286,0.351485953180844,0.0688912468234454
"13",0.49,0.5,1,0.5,"baffler",0.374672131147541,0.347841913334069,0.0681770150134775
"14",0.53,0.5,1,0.5,"baffler",0.349393939393939,0.352637716529584,0.0691169924397985
"15",0.57,0.5,1,0.5,"baffler",0.339160839160839,0.347141525537683,0.0680397390053858
"16",0.61,0.5,1,0.5,"baffler",0.334605263157895,0.345940677621058,0.0678043728137273
"17",0.65,0.5,1,0.5,"baffler",0.313148148148148,0.324840962226112,0.063668828596318
"18",0.69,0.5,1,0.5,"baffler",0.301734104046243,0.304371727839777,0.0596568586565964
"19",0.73,0.5,1,0.5,"baffler",0.296318681318681,0.308190666255811,0.060405370586139
"20",0.77,0.5,1,0.5,"baffler",0.289947916666667,0.313282947884865,0.0614034577854335
"21",0.81,0.5,1,0.5,"baffler",0.282178217821782,0.307327250765877,0.060236141150112
"22",0.85,0.5,1,0.5,"baffler",0.278915094339623,0.301669070973602,0.059127137910826
"23",0.89,0.5,1,0.5,"baffler",0.268468468468469,0.283340353563398,0.0555347092984261
"24",0.93,0.5,1,0.5,"baffler",0.256336206896552,0.283292486235374,0.0555253273021333
"25",0.97,0.5,1,0.5,"baffler",0.24995867768595,0.273900100092229,0.0536844196180769
"26",0.01,0.5,1,0.5,"caller",0.399644378807617,0.281152806249216,0.0551059500248463
"27",0.05,0.5,1,0.5,"caller",0.339247106896228,0.277676282062028,0.0544245512841576
"28",0.09,0.5,1,0.5,"caller",0.286591520283008,0.252521386469969,0.049494191748114
"29",0.13,0.5,1,0.5,"caller",0.26874707238028,0.212610032441217,0.0416715663584785
"30",0.17,0.5,1,0.5,"caller",0.241139769948308,0.241259021697434,0.047286768252697
"31",0.21,0.5,1,0.5,"caller",0.211455287011712,0.201502369258608,0.0394944643746871
"32",0.25,0.5,1,0.5,"caller",0.199183362567624,0.189365808823877,0.03711569852948
"33",0.29,0.5,1,0.5,"caller",0.186685902136607,0.183857015402696,0.0360359750189285
"34",0.33,0.5,1,0.5,"caller",0.182065276203537,0.178297941899139,0.0349463966122313
"35",0.37,0.5,1,0.5,"caller",0.1692160582034,0.158568879604627,0.0310795004025069
"36",0.41,0.5,1,0.5,"caller",0.163499064132626,0.183702661554577,0.0360057216646971
"37",0.45,0.5,1,0.5,"caller",0.164341941189195,0.160997340695713,0.0315554787763598
"38",0.49,0.5,1,0.5,"caller",0.143181671167938,0.136667030949205,0.0267867380660441
"39",0.53,0.5,1,0.5,"caller",0.139971187466035,0.149858874415467,0.0293723393854315
"40",0.57,0.5,1,0.5,"caller",0.136621915820029,0.136883976518577,0.0268292593976411
"41",0.61,0.5,1,0.5,"caller",0.136441326530612,0.128908267323004,0.0252660203953088
"42",0.65,0.5,1,0.5,"caller",0.128509513742072,0.137551642271166,0.0269601218851485
"43",0.69,0.5,1,0.5,"caller",0.141708155523945,0.150965292926312,0.0295891974135572
"44",0.73,0.5,1,0.5,"caller",0.129564950980392,0.146652519683502,0.0287438938579664
"45",0.77,0.5,1,0.5,"caller",0.119100985221675,0.113061492889393,0.0221600526063209
"46",0.81,0.5,1,0.5,"caller",0.115326086956522,0.135038869860121,0.0264676184925838
"47",0.85,0.5,1,0.5,"caller",0.121345029239766,0.130060614436157,0.0254918804294867
"48",0.89,0.5,1,0.5,"caller",0.141428571428571,0.15595775080805,0.0305677191583777
"49",0.93,0.5,1,0.5,"caller",0.115555555555555,0.166325876801918,0.032599871853176
"50",0.97,0.5,1,0.5,"caller",0.116666666666667,0.194263985524413,0.038075741162785
"51",0.01,0.5,1,0.5,"silent",0.0575289400921659,0.0256612729708137,0.00502960950227948
"52",0.05,0.5,1,0.5,"silent",0.0592219790232852,0.0304694707699389,0.00597201627090802
"53",0.09,0.5,1,0.5,"silent",0.0594654777874221,0.0338315625562934,0.0066309862610335
"54",0.13,0.5,1,0.5,"silent",0.0636009033428758,0.0296705487618925,0.00581542755733093
"55",0.17,0.5,1,0.5,"silent",0.0566532414126754,0.0284904424792566,0.00558412672593428
"56",0.21,0.5,1,0.5,"silent",0.0519650265026503,0.0282587820244468,0.00553872127679157
"57",0.25,0.5,1,0.5,"silent",0.0538603694542894,0.0269678055019876,0.00528568987838957
"58",0.29,0.5,1,0.5,"silent",0.0584018677680133,0.0315027411435326,0.00617453726413238
"59",0.33,0.5,1,0.5,"silent",0.0589850127701441,0.036287493031598,0.00711234863419321
"60",0.37,0.5,1,0.5,"silent",0.0579020940771996,0.0319462974308959,0.00626147429645559
"61",0.41,0.5,1,0.5,"silent",0.0566531408120449,0.0340026156740601,0.00666451267211578
"62",0.45,0.5,1,0.5,"silent",0.057153267430671,0.0355055774363877,0.006959093177532
"63",0.49,0.5,1,0.5,"silent",0.0552052641077828,0.0340458630911163,0.0066729891658588
"64",0.53,0.5,1,0.5,"silent",0.0488930258405112,0.0316873261092452,0.00621071591741206
"65",0.57,0.5,1,0.5,"silent",0.0538507083412744,0.0345634173397305,0.00677442979858718
"66",0.61,0.5,1,0.5,"silent",0.0534,0.0389924409581398,0.00764251842779539
"67",0.65,0.5,1,0.5,"silent",0.0485707070707071,0.0388037629847783,0.00760553754501655
"68",0.69,0.5,1,0.5,"silent",0.0512374921826141,0.0387459495150489,0.00759420610494959
"69",0.73,0.5,1,0.5,"silent",0.0581769374416433,0.0528519536742227,0.0103589829201477
"70",0.77,0.5,1,0.5,"silent",0.0512298850574713,0.046409855881262,0.00909633175272736
"71",0.81,0.5,1,0.5,"silent",0.05325,0.0564406141824567,0.0110623603797615
"72",0.85,0.5,1,0.5,"silent",0.0581842105263158,0.0623170761088923,0.0122141469173429
"73",0.89,0.5,1,0.5,"silent",0.0478571428571428,0.0681460773498634,0.0133566311605732
"74",0.93,0.5,1,0.5,"silent",0.0455555555555555,0.080673990880513,0.0158121022125805
"75",0.97,0.5,1,0.5,"silent",0.0345,0.086074609402764,0.0168706234429417
