"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"33",0.29,0.5,1,0.5,"caller",0.214114420062696,0.252609306447735,0.049511424063756
"34",0.33,0.5,1,0.5,"caller",0.19703538894253,0.233012018688313,0.0456703556629093
"35",0.37,0.5,1,0.5,"caller",0.18140568292467,0.216762583005961,0.0424854662691683
"36",0.41,0.5,1,0.5,"caller",0.178430052361559,0.204055678436141,0.0399949129734837
"37",0.45,0.5,1,0.5,"caller",0.161396438523495,0.199452067028948,0.0390926051376738
"38",0.49,0.5,1,0.5,"caller",0.159404761904762,0.18950181373417,0.0371423554918973
"39",0.53,0.5,1,0.5,"caller",0.157036489162708,0.187962062859939,0.0368405643205479
"40",0.57,0.5,1,0.5,"caller",0.15366177498253,0.167393453880764,0.0328091169606297
"41",0.61,0.5,1,0.5,"caller",0.146819727891157,0.179141376355071,0.0351117097655939
"42",0.65,0.5,1,0.5,"caller",0.141072938689218,0.177635418145931,0.0348165419566024
"43",0.69,0.5,1,0.5,"caller",0.146194879089616,0.200809730218507,0.0393587071228273
"44",0.73,0.5,1,0.5,"caller",0.13777183600713,0.162409817375472,0.0318323242055926
"45",0.77,0.5,1,0.5,"caller",0.11737684729064,0.141352132801959,0.0277050180291839
"46",0.81,0.5,1,0.5,"caller",0.11679512516469,0.153594138459702,0.0301044511381017
"47",0.85,0.5,1,0.5,"caller",0.133391812865497,0.198318001062638,0.038870328208277
"48",0.89,0.5,1,0.5,"caller",0.128021978021978,0.181975084741235,0.0356671166092821
"49",0.93,0.5,1,0.5,"caller",0.131884920634921,0.183490375327603,0.0359641135642102
"50",0.97,0.5,1,0.5,"caller",0.168333333333333,0.301971635566768,0.0591864405710864
"51",0.01,0.5,1,0.5,"silent",0.0570270495220355,0.0255474689468424,0.00500730391358112
"52",0.05,0.5,1,0.5,"silent",0.0551179132810149,0.02505265900606,0.00491032116518777
"53",0.09,0.5,1,0.5,"silent",0.0545230279597043,0.0259896219959194,0.0050939659112002
"54",0.13,0.5,1,0.5,"silent",0.0526682670994598,0.0257801391905041,0.0050529072813388
"55",0.17,0.5,1,0.5,"silent",0.0494439898972609,0.0289780781920853,0.00567970332564872
"56",0.21,0.5,1,0.5,"silent",0.053336998994017,0.0255677700843069,0.00501128293652416
"57",0.25,0.5,1,0.5,"silent",0.0555359713874352,0.0290484337684656,0.00569349301861925
"58",0.29,0.5,1,0.5,"silent",0.0534469413233458,0.0270972685923117,0.0053110646440931
"59",0.33,0.5,1,0.5,"silent",0.0523361344537815,0.030285837730843,0.00593602419524523
"60",0.37,0.5,1,0.5,"silent",0.0527073566182216,0.0291325686586476,0.00570998345709492
"61",0.41,0.5,1,0.5,"silent",0.0623605254427172,0.0421778277088939,0.0082668542309432
"62",0.45,0.5,1,0.5,"silent",0.050515702913131,0.0346855027403377,0.00679835853710618
"63",0.49,0.5,1,0.5,"silent",0.0473918269230769,0.0309631049222895,0.00606876856476875
"64",0.53,0.5,1,0.5,"silent",0.0507416695796622,0.0351959600104412,0.00689840816204647
"65",0.57,0.5,1,0.5,"silent",0.0458176100628931,0.0308346628870122,0.00604359392585439
"66",0.61,0.5,1,0.5,"silent",0.051551980792317,0.0344933235054337,0.006760691407065
"67",0.65,0.5,1,0.5,"silent",0.0562727272727273,0.0421152758332928,0.00825459406332538
"68",0.69,0.5,1,0.5,"silent",0.0496730769230769,0.0374489532737874,0.00733999484166232
"69",0.73,0.5,1,0.5,"silent",0.0534201680672269,0.0406758701135486,0.00797247054225552
"70",0.77,0.5,1,0.5,"silent",0.0536091954022989,0.0541360144289791,0.0106106588280799
"71",0.81,0.5,1,0.5,"silent",0.0549012820512821,0.0498330874590567,0.00976728514197511
"72",0.85,0.5,1,0.5,"silent",0.0377631578947368,0.0434419906664656,0.00851463017062725
"73",0.89,0.5,1,0.5,"silent",0.0527619047619048,0.0677932705307899,0.0132874810240348
"74",0.93,0.5,1,0.5,"silent",0.0465555555555555,0.0742874871829979,0.0145603474878676
"75",0.97,0.5,1,0.5,"silent",0.052,0.113244171700986,0.0221958576533933
