"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"1",0.01,0.5,1,0.5,"baffler",0.28,0.391319962602616,0.0766987126701128
"2",0.05,0.5,1,0.5,"baffler",0.328333333333333,0.184188394744886,0.0361009253699977
"3",0.09,0.5,1,0.5,"baffler",0.339545454545455,0.132475168451608,0.0259651330165151
"4",0.13,0.5,1,0.5,"baffler",0.31375,0.119918822500469,0.0235040892100919
"5",0.17,0.5,1,0.5,"baffler",0.289761904761905,0.105835105959462,0.0207436807680546
"6",0.21,0.5,1,0.5,"baffler",0.295094339622642,0.111140522050432,0.0217835423218846
"7",0.25,0.5,1,0.5,"baffler",0.281935483870968,0.104515002669029,0.0204849405231296
"8",0.29,0.5,1,0.5,"baffler",0.278493150684932,0.092336748715465,0.0180980027482311
"9",0.33,0.5,1,0.5,"baffler",0.269756097560976,0.0908521084010876,0.0178070132466132
"10",0.37,0.5,1,0.5,"baffler",0.248695652173913,0.081798023990338,0.0160324127021062
"11",0.41,0.5,1,0.5,"baffler",0.262038834951456,0.0946491420136474,0.0185512318346749
"12",0.45,0.5,1,0.5,"baffler",0.258571428571429,0.0851203720418865,0.0166835929202097
"13",0.49,0.5,1,0.5,"baffler",0.239098360655738,0.0901003478985519,0.0176596681881162
"14",0.53,0.5,1,0.5,"baffler",0.243181818181818,0.0887699816171434,0.0173989163969601
"15",0.57,0.5,1,0.5,"baffler",0.237062937062937,0.0869145947385061,0.0170352605687472
"16",0.61,0.5,1,0.5,"baffler",0.2325,0.0810741572319575,0.0158905348174637
"17",0.65,0.5,1,0.5,"baffler",0.230925925925926,0.0916844310421252,0.0179701484842565
"18",0.69,0.5,1,0.5,"baffler",0.224797687861272,0.0882690941991477,0.017300742463033
"19",0.73,0.5,1,0.5,"baffler",0.217307692307692,0.0821317238939736,0.0160978178832188
"20",0.77,0.5,1,0.5,"baffler",0.2146875,0.0780164790617393,0.0152912298961009
"21",0.81,0.5,1,0.5,"baffler",0.217425742574257,0.0838259022385646,0.0164298768387587
"22",0.85,0.5,1,0.5,"baffler",0.209433962264151,0.0859501014849297,0.0168462198910462
"23",0.89,0.5,1,0.5,"baffler",0.205945945945946,0.0772814735405991,0.0151471688139574
"24",0.93,0.5,1,0.5,"baffler",0.21051724137931,0.0862541667683721,0.0169058166866009
"25",0.97,0.5,1,0.5,"baffler",0.204628099173554,0.0725690589104082,0.01422353554644
"26",0.01,0.5,1,0.5,"caller",0.382683800042588,0.0669945839592866,0.0131309384560202
"27",0.05,0.5,1,0.5,"caller",0.359539312465534,0.0662537646420756,0.0129857378698468
"28",0.09,0.5,1,0.5,"caller",0.344351419578714,0.0690448280345901,0.0135327862947797
"29",0.13,0.5,1,0.5,"caller",0.330979855573657,0.0635096603596912,0.0124478934304995
"30",0.17,0.5,1,0.5,"caller",0.332089959583535,0.0807717296541583,0.015831259012215
"31",0.21,0.5,1,0.5,"caller",0.315908483238656,0.0742703891825709,0.0145569962797839
"32",0.25,0.5,1,0.5,"caller",0.313980606444573,0.0733515318368119,0.0143769002400151
"33",0.29,0.5,1,0.5,"caller",0.314642201890598,0.078573095426741,0.0154003267036412
"34",0.33,0.5,1,0.5,"caller",0.299606104117075,0.0783995522756107,0.0153663122460197
"35",0.37,0.5,1,0.5,"caller",0.290056378220935,0.0695749366558279,0.0136366875845423
"36",0.41,0.5,1,0.5,"caller",0.312726911988199,0.0829483933954286,0.016257885105504
"37",0.45,0.5,1,0.5,"caller",0.288880923793032,0.0919342935240638,0.0180191215307165
"38",0.49,0.5,1,0.5,"caller",0.281197276625704,0.0724555780804143,0.0142012933037612
"39",0.53,0.5,1,0.5,"caller",0.270635311247142,0.0896673623837287,0.0175748030272108
"40",0.57,0.5,1,0.5,"caller",0.288260495618986,0.0952606935756757,0.0186710959408324
"41",0.61,0.5,1,0.5,"caller",0.265950662179765,0.0811616803169051,0.0159076893421134
"42",0.65,0.5,1,0.5,"caller",0.268519329507702,0.0930151502528848,0.0182309694495654
"43",0.69,0.5,1,0.5,"caller",0.266965781571045,0.10159629039045,0.0199128729165282
"44",0.73,0.5,1,0.5,"caller",0.256595365418895,0.109838306140945,0.0215283080036251
"45",0.77,0.5,1,0.5,"caller",0.278497536945813,0.10256842917567,0.0201034121184314
"46",0.81,0.5,1,0.5,"caller",0.269692028985507,0.126826926473416,0.0248580775887895
"47",0.85,0.5,1,0.5,"caller",0.28312865497076,0.141114286620686,0.0276584001776544
"48",0.89,0.5,1,0.5,"caller",0.256428571428572,0.143251619859795,0.0280773174925198
"49",0.93,0.5,1,0.5,"caller",0.232638888888889,0.150631219054632,0.0295237189347079
"50",0.97,0.5,1,0.5,"caller",0.2625,0.269152710961978,0.0527539313485476
"51",0.01,0.5,1,0.5,"silent",0.338088635903879,0.0546975812156605,0.0107207259182695
"52",0.05,0.5,1,0.5,"silent",0.32799014977892,0.061685070461674,0.0120902738104881
"53",0.09,0.5,1,0.5,"silent",0.312966289825649,0.0638950666118768,0.0125234330559279
"54",0.13,0.5,1,0.5,"silent",0.297554749077685,0.0504282488877848,0.00988393678200582
"55",0.17,0.5,1,0.5,"silent",0.29990417444191,0.0637406175078565,0.0124931610315399
"56",0.21,0.5,1,0.5,"silent",0.284513661366137,0.066234890352843,0.0129820385091572
"57",0.25,0.5,1,0.5,"silent",0.281405848466307,0.0595777446703641,0.0116772379553914
"58",0.29,0.5,1,0.5,"silent",0.281226996474188,0.0608702978689915,0.0119305783823223
"59",0.33,0.5,1,0.5,"silent",0.270361425404163,0.0607389572577359,0.0119048356225162
"60",0.37,0.5,1,0.5,"silent",0.273367733239569,0.0707674708411778,0.0138704242848708
"61",0.41,0.5,1,0.5,"silent",0.26224358749521,0.0675299985896274,0.013235879723567
"62",0.45,0.5,1,0.5,"silent",0.261044637389555,0.0736874865830117,0.0144427473702703
"63",0.49,0.5,1,0.5,"silent",0.261837922494172,0.0734127770460473,0.0143889043010253
"64",0.53,0.5,1,0.5,"silent",0.252550430675188,0.0644106468198765,0.0126244867766958
"65",0.57,0.5,1,0.5,"silent",0.255618893335875,0.0731876484424375,0.0143447790947177
"66",0.61,0.5,1,0.5,"silent",0.253894677871148,0.0798304681462445,0.0156467717566639
"67",0.65,0.5,1,0.5,"silent",0.235559947299078,0.0731253791531547,0.0143325743140183
"68",0.69,0.5,1,0.5,"silent",0.259604440275172,0.0977877760312592,0.0191664041021268
"69",0.73,0.5,1,0.5,"silent",0.25081512605042,0.0814872199277051,0.0159714951058302
"70",0.77,0.5,1,0.5,"silent",0.239137931034483,0.0877009546510705,0.0171893871116098
"71",0.81,0.5,1,0.5,"silent",0.234633333333333,0.0914788648598646,0.0179298575125335
"72",0.85,0.5,1,0.5,"silent",0.23621052631579,0.114901700329842,0.022520733264649
"73",0.89,0.5,1,0.5,"silent",0.241428571428571,0.147395445790239,0.0288895073748868
"74",0.93,0.5,1,0.5,"silent",0.237222222222222,0.149700411634526,0.0293412806803671
"75",0.97,0.5,1,0.5,"silent",0.23,0.260341655863555,0.0510269645492568
