"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"29",0.13,0.5,1,0.5,"caller",0.339543903675507,0.08008448250197,0.0156965585703861
"30",0.17,0.5,1,0.5,"caller",0.346312070758102,0.0806882196404261,0.0158148910495235
"31",0.21,0.5,1,0.5,"caller",0.329756732589943,0.0873897430576538,0.0171283896393001
"32",0.25,0.5,1,0.5,"caller",0.323418727632269,0.085118343875788,0.0166831953996544
"33",0.29,0.5,1,0.5,"caller",0.316970243736483,0.0876661661830612,0.01718256857188
"34",0.33,0.5,1,0.5,"caller",0.312236227138519,0.0882176820960656,0.0172906656908289
"35",0.37,0.5,1,0.5,"caller",0.302838427395389,0.102529789730499,0.0200958387871778
"36",0.41,0.5,1,0.5,"caller",0.304089431897651,0.089121820177901,0.0174678767548686
"37",0.45,0.5,1,0.5,"caller",0.300683602448118,0.0996712503767994,0.0195355650738527
"38",0.49,0.5,1,0.5,"caller",0.27916266641065,0.103573271243901,0.0203003611638046
"39",0.53,0.5,1,0.5,"caller",0.279983491751002,0.0973886039611504,0.0190881663763855
"40",0.57,0.5,1,0.5,"caller",0.286296161909369,0.108853918584768,0.0213353680426146
"41",0.61,0.5,1,0.5,"caller",0.276982920827906,0.114806548521983,0.0225020835103087
"42",0.65,0.5,1,0.5,"caller",0.292264924997483,0.108689921858794,0.0213032246843236
"43",0.69,0.5,1,0.5,"caller",0.277887624466572,0.116438524183195,0.0228219507399062
"44",0.73,0.5,1,0.5,"caller",0.27172181372549,0.118887742811385,0.0233019975910314
"45",0.77,0.5,1,0.5,"caller",0.287574803867907,0.124505362366307,0.0244030510237962
"46",0.81,0.5,1,0.5,"caller",0.293550724637681,0.141820916159448,0.0277968995672518
"47",0.85,0.5,1,0.5,"caller",0.280701754385965,0.139417416821272,0.0273258136969694
"48",0.89,0.5,1,0.5,"caller",0.270384615384615,0.182985765360177,0.0358652100105947
"49",0.93,0.5,1,0.5,"caller",0.235138888888889,0.198070792273153,0.038821875285538
"50",0.97,0.5,1,0.5,"caller",0.295,0.30438711397087,0.0596598743382904
"51",0.01,0.5,1,0.5,"silent",0.276018013877298,0.0490067629000746,0.00960532552841462
"52",0.05,0.5,1,0.5,"silent",0.272920134101602,0.0523112285959904,0.0102530008048141
"53",0.09,0.5,1,0.5,"silent",0.26772933877191,0.054682765050485,0.0107178219498951
"54",0.13,0.5,1,0.5,"silent",0.272155927075652,0.0478709871227426,0.00938271347605756
"55",0.17,0.5,1,0.5,"silent",0.2655020733983,0.0606130229322255,0.0118801524947162
"56",0.21,0.5,1,0.5,"silent",0.245123602360236,0.056984058963925,0.0111688755569293
"57",0.25,0.5,1,0.5,"silent",0.246637499855693,0.059623809911927,0.0116862667427377
"58",0.29,0.5,1,0.5,"silent",0.243457669671153,0.0576185290361791,0.0112932316910911
"59",0.33,0.5,1,0.5,"silent",0.243587811868934,0.0647871471324173,0.0126982808379538
"60",0.37,0.5,1,0.5,"silent",0.232749160025004,0.057998945595527,0.0113677933367233
"61",0.41,0.5,1,0.5,"silent",0.24778751079847,0.0574841261552692,0.0112668887264328
"62",0.45,0.5,1,0.5,"silent",0.247284227101741,0.0680829016938579,0.0133442487319961
"63",0.49,0.5,1,0.5,"silent",0.238694784382284,0.07403418562384,0.0145107003822726
"64",0.53,0.5,1,0.5,"silent",0.233387978142077,0.0694570015183604,0.0136135722975986
"65",0.57,0.5,1,0.5,"silent",0.23629845626072,0.0787950978618472,0.0154438391809221
"66",0.61,0.5,1,0.5,"silent",0.235357823129252,0.0794819042519672,0.0155784532333856
"67",0.65,0.5,1,0.5,"silent",0.245195871761089,0.0841066015096534,0.0164848938958921
"68",0.69,0.5,1,0.5,"silent",0.223025641025641,0.0774748555970848,0.0151850716970286
"69",0.73,0.5,1,0.5,"silent",0.223433239962652,0.0822599558371064,0.0161229513440728
"70",0.77,0.5,1,0.5,"silent",0.219704857248795,0.0900025977960203,0.01764050916802
"71",0.81,0.5,1,0.5,"silent",0.24305,0.122745220556535,0.0240580632290809
"72",0.85,0.5,1,0.5,"silent",0.229394736842105,0.12194620557065,0.0239014562918474
"73",0.89,0.5,1,0.5,"silent",0.218238095238095,0.14584820481545,0.0285862481438281
"74",0.93,0.5,1,0.5,"silent",0.210888888888889,0.162357153729834,0.0318220021310474
"75",0.97,0.5,1,0.5,"silent",0.2025,0.218162088754433,0.0427597693958688
