"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"59",0.33,0.5,1,0.5,"silent",0.231939775910364,0.0552174520603544,0.0108226206038295
"60",0.37,0.5,1,0.5,"silent",0.233414720859586,0.0603266347826386,0.0118240204173972
"61",0.41,0.5,1,0.5,"silent",0.222881647472996,0.061404838441575,0.0120353483345487
"62",0.45,0.5,1,0.5,"silent",0.226909937888199,0.0642202457471024,0.0125871681664321
"63",0.49,0.5,1,0.5,"silent",0.227436261655012,0.0579406740397647,0.0113563721117939
"64",0.53,0.5,1,0.5,"silent",0.232357754692911,0.0566344386522146,0.0111003499758341
"65",0.57,0.5,1,0.5,"silent",0.2218477225081,0.0750631632960414,0.0147123800060241
"66",0.61,0.5,1,0.5,"silent",0.230221208483393,0.0739608246490709,0.0144963216312179
"67",0.65,0.5,1,0.5,"silent",0.226895915678524,0.0806625274458545,0.0158098553793875
"68",0.69,0.5,1,0.5,"silent",0.225624296435272,0.0739700042294731,0.0144981208289767
"69",0.73,0.5,1,0.5,"silent",0.228247899159664,0.0895409251709327,0.0175500213335028
"70",0.77,0.5,1,0.5,"silent",0.220781609195402,0.0859740933337536,0.0168509222934157
"71",0.81,0.5,1,0.5,"silent",0.21205,0.0988048260906841,0.0193657459137741
"72",0.85,0.5,1,0.5,"silent",0.217778195488722,0.117766793996762,0.0230822916233654
"73",0.89,0.5,1,0.5,"silent",0.213571428571429,0.140123557692223,0.0274642173076757
"74",0.93,0.5,1,0.5,"silent",0.204222222222222,0.163137188776473,0.0319748890001887
"75",0.97,0.5,1,0.5,"silent",0.2175,0.226565819811971,0.0444069006831464
