"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"26",0.01,0.5,1,0.5,"caller",0.353095537282424,0.0737165253381853,0.0144484389662843
"27",0.05,0.5,1,0.5,"caller",0.336233803524497,0.0725045482625597,0.0142108914594617
"28",0.09,0.5,1,0.5,"caller",0.317075237693956,0.0743571784732666,0.0145740069807603
"29",0.13,0.5,1,0.5,"caller",0.319401562367851,0.0781568732926467,0.0153187471653587
"30",0.17,0.5,1,0.5,"caller",0.303447091807623,0.0811993043581285,0.0159150636541932
"31",0.21,0.5,1,0.5,"caller",0.298043030995288,0.0762256194143313,0.0149402214052089
"32",0.25,0.5,1,0.5,"caller",0.290676402712903,0.084032198694619,0.0164703109441453
"33",0.29,0.5,1,0.5,"caller",0.297081120633752,0.0817807029790751,0.0160290177838987
"34",0.33,0.5,1,0.5,"caller",0.274965413310354,0.0885340327732891,0.0173526704235647
"35",0.37,0.5,1,0.5,"caller",0.272605656428631,0.0794297169626169,0.0155682245246729
"36",0.41,0.5,1,0.5,"caller",0.27152544998991,0.0917934048592853,0.0179915073524199
"37",0.45,0.5,1,0.5,"caller",0.260818404867548,0.0942228503477868,0.0184676786681662
"38",0.49,0.5,1,0.5,"caller",0.264356675727582,0.0948581279149426,0.0185921930713287
"39",0.53,0.5,1,0.5,"caller",0.255646540133492,0.0831697855896508,0.0163012779755716
"40",0.57,0.5,1,0.5,"caller",0.244496267445635,0.0957861089316915,0.0187740773506115
"41",0.61,0.5,1,0.5,"caller",0.239513554650541,0.090694835175598,0.0177761876944172
"42",0.65,0.5,1,0.5,"caller",0.249137820512821,0.0990007224776978,0.0194041416056288
"43",0.69,0.5,1,0.5,"caller",0.241857985480944,0.0935443884675953,0.0183347001396487
"44",0.73,0.5,1,0.5,"caller",0.247308593437375,0.0980012047836283,0.0192082361375912
"45",0.77,0.5,1,0.5,"caller",0.230681818181818,0.0958197160328173,0.0187806643424322
"46",0.81,0.5,1,0.5,"caller",0.234674603174603,0.0834824013921194,0.0163625506728554
"47",0.85,0.5,1,0.5,"caller",0.231465201465201,0.120216141424116,0.0235623637191267
"48",0.89,0.5,1,0.5,"caller",0.206357142857143,0.128035892760025,0.0250950349809648
"49",0.93,0.5,1,0.5,"caller",0.229615384615385,0.137971334209544,0.0270423815050706
"50",0.97,0.5,1,0.5,"caller",0.265,0.219803759022359,0.0430815367683823
"51",0.01,0.5,1,0.5,"silent",0.257709438858632,0.0777960859986167,0.0152480328557289
"52",0.05,0.5,1,0.5,"silent",0.253204118344785,0.0750551056580063,0.0147108007089692
"53",0.09,0.5,1,0.5,"silent",0.245133655295457,0.0735860159357519,0.0144228591234074
"54",0.13,0.5,1,0.5,"silent",0.24756062199211,0.0802115894806478,0.015721471538207
"55",0.17,0.5,1,0.5,"silent",0.243142169151603,0.0788707936783839,0.0154586755609632
"56",0.21,0.5,1,0.5,"silent",0.241165466186475,0.0906112899849142,0.0177598128370432
"57",0.25,0.5,1,0.5,"silent",0.227055641192647,0.0835201464327401,0.0163699487008171
"58",0.29,0.5,1,0.5,"silent",0.226597604163747,0.0858298933484679,0.0168226590962997
"59",0.33,0.5,1,0.5,"silent",0.209659619450317,0.0897626727683859,0.0175934838626036
"60",0.37,0.5,1,0.5,"silent",0.221804776760392,0.0880708000018842,0.0172618768003693
"61",0.41,0.5,1,0.5,"silent",0.224073795455374,0.0863422808020844,0.0169230870372085
"62",0.45,0.5,1,0.5,"silent",0.213395179124281,0.0853131248901559,0.0167213724784705
"63",0.49,0.5,1,0.5,"silent",0.183913658645276,0.0802300357429477,0.0157250870056178
"64",0.53,0.5,1,0.5,"silent",0.193050534143276,0.0833685968970218,0.0163402449918163
"65",0.57,0.5,1,0.5,"silent",0.217787812442985,0.0899641573769416,0.0176329748458805
"66",0.61,0.5,1,0.5,"silent",0.193705128205128,0.11007754671496,0.0215751991561322
"67",0.65,0.5,1,0.5,"silent",0.200716403162055,0.097862505455112,0.019181051069202
"68",0.69,0.5,1,0.5,"silent",0.194359649122807,0.112384298341974,0.0220273224750269
"69",0.73,0.5,1,0.5,"silent",0.206605091159271,0.126638879725112,0.024821220426122
"70",0.77,0.5,1,0.5,"silent",0.212047619047619,0.12008390715762,0.0235364458028936
"71",0.81,0.5,1,0.5,"silent",0.184807692307692,0.133930854738314,0.0262504475287096
"72",0.85,0.5,1,0.5,"silent",0.202560606060606,0.148672397530855,0.0291397899160477
"73",0.89,0.5,1,0.5,"silent",0.205714285714286,0.173400604185958,0.0339865184204478
"74",0.93,0.5,1,0.5,"silent",0.2165,0.254460709197417,0.0498742990026938
"75",0.97,0.5,1,0.5,"silent",0.23,0.372135524352148,0.0729385627730211
