"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"1",0.01,0.5,1,0.5,"baffler",0.485,0.509778125632846,0.0999165126240378
"2",0.05,0.5,1,0.5,"baffler",0.385,0.190537958960187,0.0373454399561966
"3",0.09,0.5,1,0.5,"baffler",0.390454545454545,0.145915105334478,0.0285993606455576
"4",0.13,0.5,1,0.5,"baffler",0.374375,0.118517182724743,0.0232293678140496
"5",0.17,0.5,1,0.5,"baffler",0.351428571428571,0.10940349331752,0.021443084690234
"6",0.21,0.5,1,0.5,"baffler",0.336981132075472,0.0976186388456742,0.0191332532137521
"7",0.25,0.5,1,0.5,"baffler",0.33258064516129,0.0984107306197505,0.0192885032014711
"8",0.29,0.5,1,0.5,"baffler",0.328219178082192,0.0950051049377469,0.0186210005677984
"9",0.33,0.5,1,0.5,"baffler",0.323292682926829,0.093125571917747,0.0182526120958784
"10",0.37,0.5,1,0.5,"baffler",0.327717391304348,0.0956284031428706,0.0187431670160026
"11",0.41,0.5,1,0.5,"baffler",0.317669902912621,0.0716649975084898,0.014046339511664
"12",0.45,0.5,1,0.5,"baffler",0.305357142857143,0.0888245666960004,0.0174096150724161
"13",0.49,0.5,1,0.5,"baffler",0.298114754098361,0.0881710464564783,0.0172815251054698
"14",0.53,0.5,1,0.5,"baffler",0.297121212121212,0.0803157349711164,0.0157418840543388
"15",0.57,0.5,1,0.5,"baffler",0.290979020979021,0.0863180466719246,0.0169183371476972
"16",0.61,0.5,1,0.5,"baffler",0.287171052631579,0.082162379898491,0.0161038264601042
"17",0.65,0.5,1,0.5,"baffler",0.28679012345679,0.078735857274979,0.0154322280258959
"18",0.69,0.5,1,0.5,"baffler",0.276011560693642,0.077917819893181,0.0152718926990635
"19",0.73,0.5,1,0.5,"baffler",0.273736263736264,0.0803867149132953,0.0157557961230059
"20",0.77,0.5,1,0.5,"baffler",0.271354166666667,0.0774663594351497,0.0151834064492893
"21",0.81,0.5,1,0.5,"baffler",0.275792079207921,0.0821091306703999,0.0160933896113984
"22",0.85,0.5,1,0.5,"baffler",0.259858490566038,0.0797998256856895,0.0156407658343951
"23",0.89,0.5,1,0.5,"baffler",0.271666666666667,0.0736715516471053,0.0144396241228326
"24",0.93,0.5,1,0.5,"baffler",0.258620689655172,0.0760100556207629,0.0148979709016695
"25",0.97,0.5,1,0.5,"baffler",0.257314049586777,0.0814735778098079,0.0159688212507223
"26",0.01,0.5,1,0.5,"caller",0.443638462894412,0.095748392407907,0.0187666849119498
"27",0.05,0.5,1,0.5,"caller",0.425660237677771,0.0918731043239318,0.0180071284474906
"28",0.09,0.5,1,0.5,"caller",0.423000626566416,0.112128562288411,0.0219771982085285
"29",0.13,0.5,1,0.5,"caller",0.390487555770575,0.100056099811307,0.0196109955630163
"30",0.17,0.5,1,0.5,"caller",0.379528700711054,0.096692578667567,0.0189517454188431
"31",0.21,0.5,1,0.5,"caller",0.382475756259951,0.122969141168328,0.0241019516689923
"32",0.25,0.5,1,0.5,"caller",0.377908212560386,0.10887285661645,0.0213390798968241
"33",0.29,0.5,1,0.5,"caller",0.345116279069767,0.118593197408104,0.0232442666919883
"34",0.33,0.5,1,0.5,"caller",0.343780487804878,0.128306781196409,0.0251481291144961
"35",0.37,0.5,1,0.5,"caller",0.343916666666667,0.111825429908934,0.021917784262151
"36",0.41,0.5,1,0.5,"caller",0.332116561940091,0.135143222900099,0.0264880716884195
"37",0.45,0.5,1,0.5,"caller",0.32307486631016,0.128425899600949,0.025171476321786
"38",0.49,0.5,1,0.5,"caller",0.329173387096774,0.118975118279479,0.0233191231827779
"39",0.53,0.5,1,0.5,"caller",0.296344827586207,0.126367351613479,0.0247680009162419
"40",0.57,0.5,1,0.5,"caller",0.317464387464387,0.134682005501277,0.0263976730782503
"41",0.61,0.5,1,0.5,"caller",0.309993412384717,0.139671002917973,0.0273755165719227
"42",0.65,0.5,1,0.5,"caller",0.292229437229437,0.132441527523424,0.025958539394591
"43",0.69,0.5,1,0.5,"caller",0.303610251117991,0.14547398462741,0.0285129009869725
"44",0.73,0.5,1,0.5,"caller",0.295110294117647,0.156927013593081,0.0307576946642439
"45",0.77,0.5,1,0.5,"caller",0.3,0.192313242233158,0.037693395477699
"46",0.81,0.5,1,0.5,"caller",0.291742424242424,0.19935249356899,0.0390730887395221
"47",0.85,0.5,1,0.5,"caller",0.270555555555556,0.191900953117636,0.0376125868110567
"48",0.89,0.5,1,0.5,"caller",0.281904761904762,0.207586478242897,0.0406869497356078
"49",0.93,0.5,1,0.5,"caller",0.2775,0.275,0.0539
"50",0.97,0.5,1,0.5,"caller",0.3,0.432283109626882,0.0847274894868689
"51",0.01,0.5,1,0.5,"silent",0.286185912375807,0.0472234910206944,0.00925580424005611
"52",0.05,0.5,1,0.5,"silent",0.281645202574994,0.0482473212154494,0.00945647495822808
"53",0.09,0.5,1,0.5,"silent",0.27746180631711,0.0486830955281006,0.00954188672350771
"54",0.13,0.5,1,0.5,"silent",0.258651172316761,0.0457864523695031,0.00897414466442261
"55",0.17,0.5,1,0.5,"silent",0.263510911631201,0.0559680708130259,0.0109697418793531
"56",0.21,0.5,1,0.5,"silent",0.257167422456013,0.0520698087382681,0.0102056825127005
"57",0.25,0.5,1,0.5,"silent",0.252864045354306,0.0536066825784452,0.0105069097853753
"58",0.29,0.5,1,0.5,"silent",0.245860733924363,0.0581583795496553,0.0113990423917324
"59",0.33,0.5,1,0.5,"silent",0.246632920884889,0.062125032427861,0.0121765063558608
"60",0.37,0.5,1,0.5,"silent",0.246437829369036,0.0618120530671957,0.0121151624011704
"61",0.41,0.5,1,0.5,"silent",0.23677183579396,0.0615212093509364,0.0120581570327835
"62",0.45,0.5,1,0.5,"silent",0.231472527472527,0.0623416635893185,0.0122189660635064
"63",0.49,0.5,1,0.5,"silent",0.222818943298969,0.0590354566865135,0.0115709495105566
"64",0.53,0.5,1,0.5,"silent",0.233449948927477,0.059184485846292,0.0116001592258732
"65",0.57,0.5,1,0.5,"silent",0.223851851851852,0.0613312660275549,0.0120209281414008
"66",0.61,0.5,1,0.5,"silent",0.230292650545282,0.0791694676541154,0.0155172156602066
"67",0.65,0.5,1,0.5,"silent",0.231103573043872,0.0689655207470933,0.0135172420664303
"68",0.69,0.5,1,0.5,"silent",0.213718390804598,0.0650619417446073,0.012752140581943
"69",0.73,0.5,1,0.5,"silent",0.229411764705882,0.0786817512228001,0.0154216232396688
"70",0.77,0.5,1,0.5,"silent",0.21249494949495,0.0827230007945204,0.016213708155726
"71",0.81,0.5,1,0.5,"silent",0.223498498498498,0.0862868655917655,0.016912225655986
"72",0.85,0.5,1,0.5,"silent",0.210751231527094,0.0945156217436614,0.0185250618617576
"73",0.89,0.5,1,0.5,"silent",0.219437229437229,0.114865905970177,0.0225137175701547
"74",0.93,0.5,1,0.5,"silent",0.208761904761905,0.15780498051025,0.030929776180009
"75",0.97,0.5,1,0.5,"silent",0.21,0.175074138536471,0.0343145311531482
