"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"1",0.01,0.5,1,0.5,"baffler",0.675,0.679330478478552,0.133148773781796
"2",0.05,0.5,1,0.5,"baffler",0.62,0.396094854243022,0.0776345914316322
"3",0.09,0.5,1,0.5,"baffler",0.558636363636363,0.389372500508531,0.0763170100996722
"4",0.13,0.5,1,0.5,"baffler",0.518125,0.325068587362573,0.0637134431230644
"5",0.17,0.5,1,0.5,"baffler",0.471904761904762,0.339973375513563,0.0666347816006584
"6",0.21,0.5,1,0.5,"baffler",0.445471698113207,0.327350595194864,0.0641607166581934
"7",0.25,0.5,1,0.5,"baffler",0.40241935483871,0.289546544372426,0.0567511226969954
"8",0.29,0.5,1,0.5,"baffler",0.395479452054795,0.302673100740717,0.0593239277451806
"9",0.33,0.5,1,0.5,"baffler",0.368292682926829,0.296426336041571,0.058099561864148
"10",0.37,0.5,1,0.5,"baffler",0.339130434782609,0.26872949062999,0.052670980163478
"11",0.41,0.5,1,0.5,"baffler",0.311650485436893,0.25241021057739,0.0494724012731685
"12",0.45,0.5,1,0.5,"baffler",0.303303571428571,0.261333666877658,0.051221398708021
"13",0.49,0.5,1,0.5,"baffler",0.294344262295082,0.25396904710761,0.0497779332330917
"14",0.53,0.5,1,0.5,"baffler",0.286363636363636,0.244104313751057,0.0478444454952072
"15",0.57,0.5,1,0.5,"baffler",0.275944055944056,0.242866851073765,0.047601902810458
"16",0.61,0.5,1,0.5,"baffler",0.265986842105263,0.232661533571132,0.0456016605799419
"17",0.65,0.5,1,0.5,"baffler",0.26216049382716,0.229886561825721,0.0450577661178412
"18",0.69,0.5,1,0.5,"baffler",0.250057803468208,0.22243905746934,0.0435980552639907
"19",0.73,0.5,1,0.5,"baffler",0.239010989010989,0.224306129817443,0.0439640014442187
"20",0.77,0.5,1,0.5,"baffler",0.230729166666667,0.206822568299489,0.0405372233866998
"21",0.81,0.5,1,0.5,"baffler",0.23029702970297,0.206145752780204,0.04040456754492
"22",0.85,0.5,1,0.5,"baffler",0.217830188679245,0.190492266080922,0.0373364841518607
"23",0.89,0.5,1,0.5,"baffler",0.219504504504505,0.206592891657301,0.0404922067648311
"24",0.93,0.5,1,0.5,"baffler",0.210043103448276,0.196217771586028,0.0384586832308614
"25",0.97,0.5,1,0.5,"baffler",0.207768595041322,0.186403969589177,0.0365351780394787
"26",0.01,0.5,1,0.5,"caller",0.308805972234762,0.177853968564206,0.0348593778385844
"27",0.05,0.5,1,0.5,"caller",0.255845931647078,0.189785912699107,0.037198038889025
"28",0.09,0.5,1,0.5,"caller",0.234530103082444,0.171831480042036,0.033678970088239
"29",0.13,0.5,1,0.5,"caller",0.209851043631383,0.160123929414603,0.0313842901652622
"30",0.17,0.5,1,0.5,"caller",0.184611159191085,0.146109495416813,0.0286374611016954
"31",0.21,0.5,1,0.5,"caller",0.178217244371976,0.143480045236333,0.0281220888663213
"32",0.25,0.5,1,0.5,"caller",0.161863716391633,0.131818364711705,0.0258363994834941
"33",0.29,0.5,1,0.5,"caller",0.150059384948118,0.115564871224425,0.0226507147599873
"34",0.33,0.5,1,0.5,"caller",0.150952905699453,0.122237640671104,0.0239585775715365
"35",0.37,0.5,1,0.5,"caller",0.133753297002797,0.116196311862171,0.0227744771249856
"36",0.41,0.5,1,0.5,"caller",0.13303982064256,0.107011384099647,0.0209742312835308
"37",0.45,0.5,1,0.5,"caller",0.123836635238132,0.0985435933062536,0.0193145442880257
"38",0.49,0.5,1,0.5,"caller",0.114814228110599,0.0997348395302968,0.0195480285479382
"39",0.53,0.5,1,0.5,"caller",0.125188903732153,0.113134422319979,0.0221743467747158
"40",0.57,0.5,1,0.5,"caller",0.1148392732355,0.105563882211896,0.0206905209135316
"41",0.61,0.5,1,0.5,"caller",0.117204190186713,0.101349458481075,0.0198644938622907
"42",0.65,0.5,1,0.5,"caller",0.104344608879493,0.10080873809518,0.0197585126666553
"43",0.69,0.5,1,0.5,"caller",0.105049786628734,0.0945698517217007,0.0185356909374533
