"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"60",0.37,0.5,1,0.5,"silent",0.046451609245347,0.0246814648995846,0.00483756712031857
"61",0.41,0.5,1,0.5,"silent",0.0476689127483648,0.0240334497130658,0.0047105561437609
"62",0.45,0.5,1,0.5,"silent",0.0476092132505176,0.0236175254999706,0.00462903499799423
"63",0.49,0.5,1,0.5,"silent",0.0492194055944056,0.0284026427107289,0.00556691797130287
"64",0.53,0.5,1,0.5,"silent",0.0492037603037881,0.0285206318324905,0.00559004383916814
"65",0.57,0.5,1,0.5,"silent",0.0472851153039832,0.0311405891208018,0.00610355546767716
"66",0.61,0.5,1,0.5,"silent",0.0432452180872349,0.0306040034341603,0.00599838467309542
"67",0.65,0.5,1,0.5,"silent",0.0446679841897233,0.033826004940266,0.00662989696829214
"68",0.69,0.5,1,0.5,"silent",0.0481025641025641,0.0350700757518935,0.00687373484737112
"69",0.73,0.5,1,0.5,"silent",0.0519663865546218,0.0375554790300198,0.00736087388988389
"70",0.77,0.5,1,0.5,"silent",0.055622914349277,0.0398158541827484,0.00780390741981869
"71",0.81,0.5,1,0.5,"silent",0.0537333333333333,0.0489463161338542,0.00959347796223543
"72",0.85,0.5,1,0.5,"silent",0.0514736842105263,0.0515007707521301,0.0100941510674175
"73",0.89,0.5,1,0.5,"silent",0.0421428571428571,0.0609948107190493,0.0119549829009337
"74",0.93,0.5,1,0.5,"silent",0.041,0.0699115825898825,0.013702670187617
"75",0.97,0.5,1,0.5,"silent",0.055,0.130944509798863,0.0256651239205772
