"baffle_prop","density","bush_density","prop_males","mean_phonotaxis_steps","mean_random_steps","mean_total_steps","sd_phonotaxis_steps","sd_random_steps","sd_total_steps","ci_phonotaxis_steps","ci_random_steps","ci_total_steps"
0.37,0.5,"1",0.5,38.62036,19.84356,58.46392,13.9741068614835,13.8136638066822,0.315117283921816,2.73892494485078,2.7074781061097,0.061762987648676
0.37,0.75,"1",0.5,42.07724,15.9852,58.06244,13.2504756225823,12.8760720342154,0.478632697368138,2.59709322202612,2.52371011870621,0.093812008684155
0.37,1,"1",0.5,43.72604,13.90468,57.63072,12.3691978786015,11.8585978704112,0.584488761848569,2.4243627842059,2.3242851826006,0.11455979732232
0.41,0.05,"1",0.5,10.67288,48.97748,59.65036,4.86059332388568,4.90484658782525,0.229405975105578,0.952676291481593,0.961349931213749,0.0449635711206934
0.41,0.25,"1",0.5,30.02264,28.93944,58.96208,12.6780516263663,12.6147987107015,0.217524348108901,2.48489811876779,2.47250054729749,0.0426347722293445
0.41,0.5,"1",0.5,39.077,19.39712,58.47412,14.2444204962058,14.0177159029911,0.349639216070139,2.79190641725633,2.74747231698626,0.0685292863497473
0.41,0.75,"1",0.5,42.6732,15.43464,58.10784,13.2945697671241,12.8737036146549,0.509109873239857,2.60573567435632,2.52324590847237,0.099785535155012
0.41,1,"1",0.5,43.97544,13.74244,57.71788,12.2493859044757,11.7611798885189,0.584757625349205,2.40087963727723,2.3051912581497,0.114612494568444
0.45,0.05,"1",0.5,11.02744,48.62644,59.65388,4.86282967113851,4.89122520504471,0.216491364047323,0.953114615543148,0.958680140188763,0.0424323073532753
0.45,0.25,"1",0.5,30.3392,28.66256,59.00176,12.8043454366323,12.7968143449924,0.24201198400914,2.50965170557993,2.5081756116185,0.0474343488657914
0.45,0.5,"1",0.5,39.82416,18.73924,58.5634,14.2883972698059,14.0281988758142,0.370747484104339,2.80052586488197,2.74952697965958,0.0726665068844504
0.45,0.75,"1",0.5,42.95588,15.18092,58.1368,13.2762681315423,12.8725912672208,0.494101940162885,2.60214855378229,2.52302788837528,0.0968439802719254
0.45,1,"1",0.5,44.141,13.61976,57.76076,12.2675516594458,11.7690403899126,0.59951514281513,2.40444012525138,2.30673191642287,0.117504967991766
0.49,0.05,"1",0.5,11.15536,48.49552,59.65088,4.97986454628978,5.01846537064506,0.208564176592184,0.976053451072797,0.983619212646431,0.0408785786120681
0.49,0.25,"1",0.5,31.15636,27.9258,59.08216,12.9701054515623,12.9523613150793,0.248173559340143,2.54214066850621,2.53866281775555,0.048642017630668
0.49,0.5,"1",0.5,40.49076,18.06408,58.55484,14.3110662352706,14.0647471788744,0.337231171498577,2.80496898211304,2.75669044705939,0.0660973096137211
0.49,0.75,"1",0.5,42.94336,15.25308,58.19644,13.2304420042063,12.8045121574192,0.491205861512094,2.59316663282444,2.50968438285415,0.0962763488563704
0.49,1,"1",0.5,44.31812,13.45132,57.76944,12.2414851076992,11.694854675299,0.638625928984814,2.39933108110903,2.29219151635861,0.125170682081024
0.53,0.05,"1",0.5,11.31812,48.37368,59.6918,4.92706902707642,4.95827591997318,0.227314137641541,0.965705529306978,0.971822080314743,0.0445535709777419
0.53,0.25,"1",0.5,31.41784,27.61524,59.03308,13.2733653552115,13.2289174367323,0.242361349720585,2.60157960962146,2.59286781759952,0.0475028245452347
0.53,0.5,"1",0.5,40.01832,18.5626,58.58092,14.1341413740423,13.9278023921489,0.337918455288021,2.77029170931229,2.72984926886118,0.0662320172364522
0.53,0.75,"1",0.5,43.74012,14.45036,58.19048,13.0450519241062,12.6696295111538,0.472994938363162,2.55683017712481,2.48324738418614,0.0927070079191798
0.53,1,"1",0.5,44.63908,13.18636,57.82544,12.4209981460038,11.9062061344307,0.608861038366231,2.43451563661675,2.33361640234842,0.119336763519781
0.57,0.05,"1",0.5,11.79588,47.86268,59.65856,5.27287785505633,5.27358192893712,0.199943846662461,1.03348405959104,1.03362205807167,0.0391889939458424
0.57,0.25,"1",0.5,32.436,26.62416,59.06016,13.4002038639701,13.3429484715162,0.249177990824052,2.62643995733814,2.61521790041717,0.0488388862015141
0.57,0.5,"1",0.5,41.03068,17.57128,58.60196,14.1333171875837,13.8853391457874,0.348870614203239,2.7701301687664,2.72152647257433,0.0683786403838349
0.57,0.75,"1",0.5,43.91504,14.31976,58.2348,13.0726022526102,12.6738424563541,0.495007968510497,2.5622300415116,2.48407312144541,0.0970215618280574
0.57,1,"1",0.5,44.96068,12.9096,57.87028,12.4388095835639,11.8526311957568,0.65962419787652,2.43800667837853,2.32311571436832,0.129286342783798
0.61,0.05,"1",0.5,11.88092,47.82848,59.7094,5.38044482724151,5.41501180964417,0.199746404880354,1.05456718613934,1.06134231469026,0.0391502953565494
0.61,0.25,"1",0.5,32.66088,26.40892,59.0698,13.5389524991165,13.4792535818883,0.223027742080158,2.65363468982684,2.64193370205011,0.0437134374477111
0.61,0.5,"1",0.5,41.261,17.37488,58.63588,14.3582093970979,14.1181388086319,0.358810810282741,2.81420904183118,2.76715520649185,0.0703269188154173
0.61,0.75,"1",0.5,44.78548,13.51312,58.2986,12.8681620441124,12.4541245492602,0.499808246058708,2.52215976064603,2.44100841165499,0.0979624162275068
0.61,1,"1",0.5,45.57584,12.34432,57.92016,11.8805861695338,11.3856257373901,0.570621612495062,2.32859488922862,2.23158264452845,0.111841836049032
0.65,0.05,"1",0.5,12.05244,47.5866,59.63904,5.20688299383759,5.24126786650757,0.214862790137936,1.02054906679217,1.02728850183548,0.0421131068670354
0.65,0.25,"1",0.5,32.79956,26.34768,59.14724,13.496301672486,13.3945910105912,0.245201344600594,2.64527512780725,2.62533983807587,0.0480594635417164
0.65,0.5,"1",0.5,42.1078,16.60204,58.70984,14.2654965294701,14.0154681243924,0.353877645921339,2.79603731977614,2.7470317523809,0.0693600186005824
0.65,0.75,"1",0.5,44.51164,13.8016,58.31324,13.2097271793145,12.7529806474384,0.546176778279079,2.58910652714563,2.49958420689793,0.107050648542699
0.65,1,"1",0.5,45.33464,12.60204,57.93668,12.1526140277504,11.5835286540498,0.647618307588067,2.38191234943907,2.27037161619375,0.126933188287261
0.69,0.05,"1",0.5,12.37848,47.30288,59.68136,5.68657359773214,5.69398784343733,0.220658496598732,1.1145684251555,1.11602161731372,0.0432490653333514
0.69,0.25,"1",0.5,33.25764,25.84228,59.09992,13.7741553580859,13.7072254956827,0.257618607772628,2.69973445018484,2.68661619715382,0.0504932471234351
0.69,0.5,"1",0.5,42.04936,16.62756,58.67692,14.4725203095907,14.1798907934989,0.412129960869705,2.83661398067978,2.77925859552579,0.0807774723304623
0.69,0.75,"1",0.5,44.86424,13.45792,58.32216,12.9656263858782,12.5321080185049,0.504054324473267,2.54126277163213,2.45629317162696,0.0987946475967604
0.69,1,"1",0.5,46.24564,11.78136,58.027,11.6802829368664,11.1429694204666,0.600896401094635,2.28933545562582,2.18402200641146,0.117775694614548
0.73,0.05,"1",0.5,12.48652,47.19624,59.68276,5.68287315737632,5.73064926094061,0.203787724771825,1.11384313884576,1.12320725514436,0.0399423940552777
0.73,0.25,"1",0.5,33.6742,25.50884,59.18304,13.6240117721498,13.502313484314,0.244611665851625,2.67030630734136,2.64645344292554,0.0479438865069186
0.73,0.5,"1",0.5,42.16716,16.47948,58.64664,14.0853879532061,13.7841396623772,0.392899491607014,2.76073603882839,2.70169137382592,0.0770083003549747
0.73,0.75,"1",0.5,45.31804,13.06944,58.38748,12.8370281654126,12.3835513780877,0.531883075174014,2.51605752042087,2.42717607010519,0.104249082734107
0.73,1,"1",0.5,46.03692,11.97052,58.00744,12.0396314834035,11.4757381686211,0.670417574080784,2.35976777074709,2.24924468104974,0.131401844519834
0.77,0.05,"1",0.5,12.8038,46.89256,59.69636,5.80280858157009,5.8341600527939,0.229325648215137,1.13735048198774,1.14349537034761,0.0449478270501669
0.77,0.25,"1",0.5,33.49944,25.62804,59.12748,13.562014844142,13.4793653358372,0.242000854827774,2.65815490945183,2.64195560582409,0.0474321675462438
0.77,0.5,"1",0.5,42.32956,16.40348,58.73304,14.0694622744913,13.7857070371725,0.388815188629625,2.75761460580029,2.70199857928581,0.0762077769714064
0.77,0.75,"1",0.5,45.18636,13.18904,58.3754,12.9235234160523,12.5403433087541,0.466146333290742,2.53301058954625,2.45790728851581,0.0913646813249855
0.77,1,"1",0.5,45.9632,12.04648,58.00968,11.851193944029,11.3034092760646,0.646600853883155,2.32283401302969,2.21546821810865,0.126733767361098
0.81,0.05,"1",0.5,12.98076,46.73156,59.71232,5.93287428105025,5.95008959497946,0.209661337312429,1.16284335908585,1.16621756061597,0.0410936221132362
0.81,0.25,"1",0.5,34.48292,24.70936,59.19228,14.2803795875758,14.1704620395577,0.240108564670823,2.79895439916486,2.77741055975331,0.0470612786754813
0.81,0.5,"1",0.5,43.12756,15.6718,58.79936,14.0515829959949,13.744900658099,0.380188032160377,2.754110267215,2.6940005289874,0.0745168543034339
0.81,0.75,"1",0.5,45.86352,12.5048,58.36832,12.6957553619986,12.2628040822479,0.507175400098079,2.48836805095173,2.40350960012059,0.0994063784192235
0.81,1,"1",0.5,46.19604,11.85104,58.04708,11.9029097944218,11.3190471972216,0.674506114565212,2.33297031970666,2.21853325065543,0.132203198454781
0.85,0.05,"1",0.5,13.10968,46.61692,59.7266,5.88083029058539,5.88188015992825,0.230089222922436,1.15264273695474,1.15284851134594,0.0450974876927975
0.85,0.25,"1",0.5,34.86336,24.32824,59.1916,13.7122589784956,13.5871720704167,0.245550957496143,2.68760275978514,2.66308572580167,0.0481279876692441
0.85,0.5,"1",0.5,43.18404,15.54648,58.73052,13.6822127632702,13.4399270895088,0.368028393722357,2.68171370160096,2.63422570954373,0.072133565169582
0.85,0.75,"1",0.5,46.27012,12.14788,58.418,12.6967332403006,12.2192828364008,0.55286581198389,2.48855971509891,2.39497943593456,0.108361699148842
0.85,1,"1",0.5,46.80396,11.22996,58.03392,11.6297633698536,11.0200199012818,0.692190078407994,2.2794336204913,2.15992390065123,0.135669255367967
0.89,0.05,"1",0.5,13.10608,46.582,59.68808,5.90979424632866,5.87179675149856,0.22850306365782,1.15831967228042,1.15087216329372,0.0447866004769328
0.89,0.25,"1",0.5,34.9052,24.28668,59.19188,14.0986696413728,13.9748866017914,0.27727706597036,2.76333924970906,2.73907777395112,0.0543463049301905
0.89,0.5,"1",0.5,43.31064,15.46304,58.77368,13.9113451698514,13.6202265410193,0.403574004829024,2.72662365329087,2.66956440203978,0.0791005049464887
0.89,0.75,"1",0.5,45.87716,12.56688,58.44404,12.809717766878,12.3453898165602,0.558134409068155,2.51070468230809,2.4196964040458,0.109394344177358
0.89,1,"1",0.5,47.06724,11.02212,58.08936,11.7546381467921,11.1783193106888,0.657952556086384,2.30390907677125,2.190950584895,0.128958700992931
0.93,0.05,"1",0.5,13.53928,46.1548,59.69408,6.02576146004248,6.01505353343601,0.189406285561227,1.18104924616833,1.17895049255346,0.0371236319700004
0.93,0.25,"1",0.5,35.29744,23.92664,59.22408,13.9153353442825,13.7830012502739,0.252859512238106,2.72740572747937,2.70146824505367,0.0495604643986688
0.93,0.5,"1",0.5,43.24684,15.55716,58.804,14.1821493639082,13.8769199888946,0.404931219998277,2.77970127532601,2.71987631782334,0.0793665191196623
0.93,0.75,"1",0.5,46.35168,12.1216,58.47328,12.7482087019584,12.2828532466519,0.538498587638713,2.49864890558384,2.40743923634378,0.105545723177188
0.93,1,"1",0.5,46.89032,11.2444,58.13472,11.5705387797691,11.0635063833736,0.585047318814919,2.26782560083475,2.16844725114124,0.114669274487724
0.97,0.05,"1",0.5,13.70712,45.99656,59.70368,6.32669663319531,6.30986142465774,0.198094094568794,1.24003254010628,1.23673283923292,0.0388264425354836
0.97,0.25,"1",0.5,35.83188,23.42284,59.25472,14.0597751719024,13.940885878783,0.262277133096758,2.75571593369288,2.73241363224148,0.0514063180869645
0.97,0.5,"1",0.5,43.90648,14.9118,58.81828,13.8979468147731,13.628470536774,0.34599200317728,2.72399757569553,2.67118022520771,0.0678144326227468
0.97,0.75,"1",0.5,46.72784,11.76116,58.489,12.7671246367102,12.3684811188061,0.489890484566385,2.5023564287952,2.42422229928599,0.0960185349750114
0.97,1,"1",0.5,47.51192,10.68788,58.1998,11.3789128234661,10.7977759094878,0.661892084340893,2.23026691339935,2.11636407825961,0.129730848530815
0.01,0.05,"1.5",0.5,6.6972,52.98256,59.67976,2.730678948,2.783270166,0.229380418,0.535213074,0.545520952,0.044958562
0.01,0.25,"1.5",0.5,19.21136,39.78576,58.99712,8.531777521,8.595590902,0.276541958,2.364888074,2.382576241,0.07665352
0.01,0.5,"1.5",0.5,27.85804,30.56276,58.4208,11.98788607,12.07545667,0.240768467,2.349625669,2.366789507,0.047190619
0.01,0.75,"1.5",0.5,33.09384,24.83572,57.92956,12.93888664,12.89640624,0.302245279,2.536021781,2.527695624,0.059240075
0.01,1,"1.5",0.5,35.30816,22.20684,57.515,13.07343765,12.95623324,0.364351867,2.56239378,2.539421715,0.071412966
0.05,0.05,"1.5",0.5,6.74216,52.95376,59.69592,2.586287721,2.674408599,0.205604685,0.506912393,0.524184085,0.040298518
0.05,0.25,"1.5",0.5,19.4724,39.5488,59.0212,8.66902661,8.788253533,0.249052736,2.402931581,2.435979598,0.069033896
0.05,0.5,"1.5",0.5,29.26632,29.17304,58.43936,12.07346889,12.19032462,0.253068902,2.366399903,2.389303626,0.049601505
0.05,0.75,"1.5",0.5,34.16336,23.87564,58.039,13.04989204,12.96226317,0.320384302,2.557778839,2.54060358,0.062795323
0.05,1,"1.5",0.5,36.6902,20.87376,57.56396,13.35157602,13.15743709,0.346411792,2.6169089,2.57885767,0.067896711
0.09,0.05,"1.5",0.5,6.75524,52.92168,59.67692,2.56389506,2.620199279,0.198903544,0.502523432,0.513559059,0.038985095
0.09,0.25,"1.5",0.5,20.1028,38.98464,59.08744,9.344397785,9.492342653,0.279184831,2.59013492,2.631143145,0.077386087
0.09,0.5,"1.5",0.5,30.18332,28.2382,58.42152,12.99872022,13.04368755,0.23612411,2.547749164,2.556562761,0.046280326
0.09,0.75,"1.5",0.5,34.85588,23.18612,58.042,13.08037855,12.96597927,0.330442006,2.563754196,2.541331937,0.064766633
0.09,1,"1.5",0.5,37.27592,20.42512,57.70104,13.36671803,13.23070102,0.345753398,2.619876735,2.593217401,0.067767666
0.13,0.05,"1.5",0.5,7.15604,52.56124,59.71728,2.923045347,2.953914886,0.193529163,0.572916888,0.578967318,0.037931716
0.13,0.25,"1.5",0.5,20.94296,38.11744,59.0604,9.640721653,9.748266475,0.230926793,2.672271705,2.702081609,0.064009641
0.13,0.5,"1.5",0.5,30.39352,28.1376,58.53112,12.59928561,12.55675211,0.249110307,2.469459979,2.461123414,0.04882562
0.13,0.75,"1.5",0.5,35.84452,22.27992,58.12444,13.31519091,13.24433115,0.301110615,2.609777419,2.595888906,0.059017681
0.13,1,"1.5",0.5,38.01308,19.7316,57.74468,13.30632017,13.05536031,0.400433323,2.608038754,2.558850621,0.078484931
0.17,0.05,"1.5",0.5,7.1862,52.49748,59.68368,2.76532681,2.8378454,0.212983562,0.542004055,0.556217698,0.041744778
0.17,0.25,"1.5",0.5,21.30576,37.82128,59.12704,9.804336539,9.872728959,0.231101088,2.717623438,2.73658085,0.064057953
0.17,0.5,"1.5",0.5,30.70876,27.9276,58.63636,12.7342177,12.72795168,0.225429848,2.49590667,2.494678529,0.04418425
0.17,0.75,"1.5",0.5,35.43452,22.76036,58.19488,13.53799762,13.45244611,0.253241502,2.653447533,2.636679438,0.049635334
0.17,1,"1.5",0.5,38.44976,19.36008,57.80984,13.4834548,13.26744816,0.326603294,2.642757141,2.60041984,0.064014246
0.21,0.05,"1.5",0.5,7.44076,52.24384,59.6846,2.953354139,3.037589683,0.216614446,0.578857411,0.595367578,0.042456431
0.21,0.25,"1.5",0.5,21.246,37.90208,59.14808,9.727219331,9.756666886,0.243359467,2.696247638,2.704410084,0.067455803
0.21,0.5,"1.5",0.5,31.5924,26.99012,58.58252,12.97859958,12.93501299,0.251084536,2.543805517,2.535262547,0.049212569
0.21,0.75,"1.5",0.5,36.6894,21.52968,58.21908,13.95385407,13.81486276,0.324977379,2.734955397,2.707713101,0.063695566
0.21,1,"1.5",0.5,39.17552,18.68616,57.86168,13.58488943,13.33183618,0.374082011,2.662638329,2.61303989,0.073320074
0.25,0.05,"1.5",0.5,7.4288,52.2448,59.6736,2.878191071,2.918162754,0.218927413,0.56412545,0.5719599,0.042909773
0.25,0.25,"1.5",0.5,22.70768,36.37656,59.08424,10.16653191,10.25453414,0.230126723,2.818018874,2.842411846,0.063787873
0.25,0.5,"1.5",0.5,32.19204,26.41452,58.60656,12.75234385,12.69249202,0.241315265,2.499459395,2.487728436,0.047297792
0.25,0.75,"1.5",0.5,36.88848,21.40712,58.2956,13.57250358,13.38899373,0.332106105,2.660210702,2.624242771,0.065092796
0.25,1,"1.5",0.5,39.33584,18.54312,57.87896,13.63564486,13.32102907,0.431610981,2.672586393,2.610921698,0.084595752
0.29,0.05,"1.5",0.5,7.69308,52.00888,59.70196,3.080164123,3.102321455,0.211151337,0.603712168,0.608055005,0.041385662
0.29,0.25,"1.5",0.5,22.7456,36.42848,59.17408,10.08055735,10.11741655,0.260210577,2.794187942,2.804404789,0.072126692
0.29,0.5,"1.5",0.5,32.86712,25.89228,58.7594,13.35788485,13.24886755,0.276491365,2.61814543,2.59677804,0.054192307
0.29,0.75,"1.5",0.5,37.34768,20.95924,58.30692,13.90621995,13.73510167,0.34235116,2.72561911,2.692079926,0.067100827
0.29,1,"1.5",0.5,40.4068,17.57216,57.97896,13.4516487,13.19750802,0.40062562,2.636523145,2.586711572,0.078522621
0.33,0.05,"1.5",0.5,7.6178,52.08696,59.70476,3.125244666,3.168173172,0.216873427,0.612547955,0.620961942,0.042507192
0.33,0.25,"1.5",0.5,22.64216,36.48256,59.12472,10.27103878,10.31772855,0.212095766,2.846986698,2.859928443,0.058789947
0.33,0.5,"1.5",0.5,33.18192,25.51232,58.69424,13.42578295,13.30086851,0.267424571,2.631453458,2.606970228,0.052415216
0.33,0.75,"1.5",0.5,38.07684,20.2762,58.35304,13.59547859,13.36543248,0.348334273,2.664713803,2.619624766,0.068273518
0.33,1,"1.5",0.5,40.22184,17.78724,58.00908,13.6820396,13.34225164,0.452817837,2.681679761,2.615081322,0.088752296
0.37,0.05,"1.5",0.5,8.03984,51.6764,59.71624,3.344091049,3.397258146,0.21173631,0.655441846,0.665862597,0.041500317
0.37,0.25,"1.5",0.5,23.7808,35.44608,59.22688,10.60629718,10.60035882,0.210419274,2.939915587,2.938269556,0.058325247
0.37,0.5,"1.5",0.5,34.1326,24.59932,58.73192,13.77522873,13.67267916,0.26284595,2.699944831,2.679845115,0.051517806
0.37,0.75,"1.5",0.5,38.39312,20.036,58.42912,13.73207028,13.55081018,0.34189399,2.691485775,2.655958794,0.067011222
0.37,1,"1.5",0.5,41.06756,17.0134,58.08096,13.90004719,13.57323236,0.434317808,2.724409249,2.660353542,0.08512629
0.41,0.05,"1.5",0.5,8.23648,51.47992,59.7164,3.445357317,3.455881217,0.234022187,0.675290034,0.677352718,0.045868349
0.41,0.25,"1.5",0.5,23.88864,35.29936,59.188,10.84983265,10.83131793,0.254100093,3.007420174,3.002288156,0.070432952
0.41,0.5,"1.5",0.5,34.19412,24.5968,58.79092,13.9653932,13.84953777,0.281225517,2.737217068,2.714509402,0.055120201
0.41,0.75,"1.5",0.5,39.4292,19.023,58.4522,14.12077566,13.86130428,0.379062693,2.76767203,2.716815639,0.074296288
0.41,1,"1.5",0.5,41.46916,16.68428,58.15344,13.57125115,13.26129784,0.419031117,2.659965226,2.599214376,0.082130099
0.45,0.05,"1.5",0.5,8.0292,51.67416,59.70336,3.42682214,3.441766256,0.201453883,0.671657139,0.674586186,0.039484961
0.45,0.25,"1.5",0.5,24.40216,34.86496,59.26712,10.94184411,10.9248709,0.27931729,3.032924449,3.028219718,0.077422803
0.45,0.5,"1.5",0.5,35.13528,23.6508,58.78608,13.76940542,13.61281871,0.277418099,2.698803463,2.668112466,0.054373947
0.45,0.75,"1.5",0.5,39.49904,18.95104,58.45008,13.86153974,13.61752865,0.346474296,2.716861789,2.669035615,0.067908962
0.45,1,"1.5",0.5,41.94108,16.18752,58.1286,13.44728028,13.1149539,0.437086174,2.635666934,2.570530964,0.08566889
0.49,0.05,"1.5",0.5,8.67692,51.041,59.71792,3.786407326,3.844149247,0.197990291,0.742135836,0.753453252,0.038806097
0.49,0.25,"1.5",0.5,24.8064,34.448,59.2544,11.0583577,11.08726045,0.224026238,3.065220371,3.073231804,0.062096905
0.49,0.5,"1.5",0.5,35.07888,23.75064,58.82952,13.80340441,13.6589007,0.27614359,2.705467265,2.677144538,0.054124144
0.49,0.75,"1.5",0.5,39.83368,18.71792,58.5516,13.98463589,13.72835232,0.358983301,2.740988634,2.690757055,0.070360727
0.49,1,"1.5",0.5,42.208,15.94256,58.15056,13.64146204,13.30477906,0.444979907,2.67372656,2.607736695,0.087216062
0.53,0.05,"1.5",0.5,8.6054,51.13404,59.73944,3.667435308,3.695783871,0.202473608,0.71881732,0.724373639,0.039684827
0.53,0.25,"1.5",0.5,25.36416,33.9372,59.30136,11.51925862,11.53637089,0.236606774,3.192975587,3.197718865,0.065584052
0.53,0.5,"1.5",0.5,35.37708,23.48168,58.85876,13.69939098,13.58392249,0.25292132,2.685080632,2.662448808,0.049572579
0.53,0.75,"1.5",0.5,40.03116,18.48672,58.51788,14.13772504,13.86639674,0.361009787,2.770994108,2.717813762,0.070757918
0.53,1,"1.5",0.5,42.54252,15.6828,58.22532,13.49467545,13.15435428,0.479185186,2.644956388,2.578253438,0.093920296
0.57,0.05,"1.5",0.5,8.7702,50.95916,59.72936,3.806436118,3.833415537,0.195828183,0.746061479,0.751349445,0.038382324
0.57,0.25,"1.5",0.5,25.782,33.43992,59.22192,11.28606279,11.2714189,0.240728473,3.128337,3.12427792,0.066726528
0.57,0.5,"1.5",0.5,36.1232,22.74536,58.86856,13.99038703,13.853114,0.296095,2.742115857,2.715210343,0.05803462
0.57,0.75,"1.5",0.5,40.84632,17.75616,58.60248,13.97740898,13.77635558,0.31790922,2.739572161,2.700165694,0.062310207
0.57,1,"1.5",0.5,43.134,15.12592,58.25992,13.72650671,13.33432127,0.479448498,2.690395314,2.613526968,0.093971906
0.61,0.05,"1.5",0.5,8.7542,50.99036,59.74456,3.842765644,3.86534218,0.196377719,0.753182066,0.757607067,0.038490033
0.61,0.25,"1.5",0.5,26.09888,33.14752,59.2464,11.65836694,11.63296155,0.243294396,3.231534446,3.22449243,0.067437766
0.61,0.5,"1.5",0.5,35.83104,23.04,58.87104,13.83647615,13.754114,0.239443881,2.711949324,2.695806344,0.046931001
0.61,0.75,"1.5",0.5,40.7636,17.83568,58.59928,13.79053048,13.52075088,0.382596501,2.702943973,2.650067173,0.074988914
0.61,1,"1.5",0.5,43.27832,14.98108,58.2594,13.33461792,12.9204532,0.49613663,2.613585112,2.532408828,0.097242779
0.65,0.05,"1.5",0.5,9.0264,50.72756,59.75396,3.783454036,3.794921003,0.187134906,0.741556991,0.743804517,0.036678442
0.65,0.25,"1.5",0.5,26.86688,32.3692,59.23608,11.71735767,11.69951783,0.215782945,3.247885843,3.242940892,0.059811981
0.65,0.5,"1.5",0.5,36.79332,22.13336,58.92668,13.58629991,13.42091316,0.297371138,2.662914782,2.630498979,0.058284743
0.65,0.75,"1.5",0.5,41.47892,17.1226,58.60152,13.99689065,13.72336416,0.369820171,2.743390568,2.689779376,0.072484754
0.65,1,"1.5",0.5,43.75344,14.53304,58.28648,13.29895999,12.93163216,0.466588662,2.606596158,2.534599904,0.091451378
0.69,0.05,"1.5",0.5,9.39312,50.35576,59.74888,4.124845874,4.145571319,0.215472292,0.808469791,0.812531978,0.042232569
0.69,0.25,"1.5",0.5,26.7804,32.4364,59.2168,11.53914074,11.50023983,0.217263125,3.198486629,3.187703848,0.060222266
0.69,0.5,"1.5",0.5,37.14432,21.776,58.92032,14.1613523,14.03538933,0.270632737,2.775625051,2.750936308,0.053044016
0.69,0.75,"1.5",0.5,42.0148,16.60232,58.61712,13.89356749,13.58328477,0.413097911,2.723139228,2.662323816,0.080967191
0.69,1,"1.5",0.5,43.54052,14.82056,58.36108,13.5017367,13.1335479,0.436036086,2.646340393,2.574175388,0.085463073
0.73,0.05,"1.5",0.5,9.4322,50.32152,59.75372,4.075167206,4.097417754,0.201105836,0.798732772,0.80309388,0.039416744
0.73,0.25,"1.5",0.5,27.83168,31.482,59.31368,12.09267541,12.09077763,0.247290744,3.351918612,3.351392574,0.068545497
0.73,0.5,"1.5",0.5,37.18156,21.75728,58.93884,13.84483371,13.63124595,0.335339078,2.713587407,2.671724206,0.065726459
0.73,0.75,"1.5",0.5,42.00552,16.64696,58.65248,13.9420593,13.63584845,0.391692017,2.732643622,2.672626296,0.076771635
0.73,1,"1.5",0.5,44.61696,13.76608,58.38304,13.09126885,12.65640486,0.530097188,2.565888695,2.480655352,0.103899049
0.77,0.05,"1.5",0.5,9.42448,50.35108,59.77556,4.096504044,4.134245211,0.214889698,0.802914793,0.810312061,0.042118381
0.77,0.25,"1.5",0.5,26.89672,32.44024,59.33696,12.28601546,12.26112749,0.219726821,3.405509738,3.398611146,0.060905167
0.77,0.5,"1.5",0.5,38.11028,20.8832,58.99348,14.0991412,13.94314324,0.303455469,2.763431676,2.732856074,0.059477272
0.77,0.75,"1.5",0.5,42.11804,16.50696,58.625,13.97159538,13.67590031,0.374278619,2.738432694,2.68047646,0.073358609
0.77,1,"1.5",0.5,44.50808,13.90316,58.41124,13.20927587,12.81877766,0.47425917,2.589018071,2.512480421,0.092954797
0.81,0.05,"1.5",0.5,9.5612,50.1838,59.745,4.076950871,4.080452594,0.233659945,0.799082371,0.799768708,0.045797349
0.81,0.25,"1.5",0.5,27.7748,31.5796,59.3544,11.9485942,11.91838593,0.227274894,3.311981338,3.303608032,0.062997387
0.81,0.5,"1.5",0.5,38.31852,20.64776,58.96628,14.00326582,13.84385958,0.280820302,2.744640101,2.713396477,0.055040779
0.81,0.75,"1.5",0.5,43.10628,15.61844,58.72472,13.70831776,13.42180478,0.366880326,2.68683028,2.630673737,0.071908544
0.81,1,"1.5",0.5,44.43312,13.92664,58.35976,13.18415872,12.78324994,0.484814181,2.58409511,2.505516988,0.09502358
0.85,0.05,"1.5",0.5,9.9628,49.81036,59.77316,4.38749457,4.420580559,0.196287396,0.859948936,0.866433789,0.03847233
0.85,0.25,"1.5",0.5,28.46728,30.8848,59.35208,12.51776392,12.45737858,0.211705595,3.469747135,3.453009174,0.058681797
0.85,0.5,"1.5",0.5,38.85552,20.14516,59.00068,14.37725758,14.16120347,0.322382572,2.817942485,2.77559588,0.063186984
0.85,0.75,"1.5",0.5,42.97672,15.72692,58.70364,13.80187259,13.52551379,0.379672627,2.705167027,2.651000702,0.074415835
0.85,1,"1.5",0.5,45.33144,13.07436,58.4058,13.29729685,12.87394828,0.496365253,2.606270183,2.523293862,0.09728759
0.89,0.05,"1.5",0.5,10.18356,49.55968,59.74324,4.445102606,4.468222784,0.192070437,0.871240111,0.875771666,0.037645806
0.89,0.25,"1.5",0.5,28.76392,30.56272,59.32664,12.64565488,12.54263918,0.230798592,3.505196702,3.476642205,0.063974106
0.89,0.5,"1.5",0.5,39.3464,19.60964,58.95604,14.115594,13.89046118,0.314249593,2.766656424,2.722530392,0.06159292
0.89,0.75,"1.5",0.5,43.15784,15.55948,58.71732,13.75788816,13.45562445,0.386148056,2.696546079,2.637302393,0.075685019
0.89,1,"1.5",0.5,44.95116,13.51036,58.46152,13.23097229,12.8236798,0.502320041,2.593270568,2.513441241,0.098454728
