"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"57",0.25,0.5,1,0.5,"silent",0.088642743724578,0.0334773139950367,0.00656155354302718
"58",0.29,0.5,1,0.5,"silent",0.0908728786818675,0.0355123100895186,0.00696041277754565
"59",0.33,0.5,1,0.5,"silent",0.0933550111303543,0.0388295204565832,0.00761058600949031
"60",0.37,0.5,1,0.5,"silent",0.0865238513830286,0.0357308470516341,0.00700324602212029
"61",0.41,0.5,1,0.5,"silent",0.0945300012341108,0.0349457729404802,0.00684937149633412
"62",0.45,0.5,1,0.5,"silent",0.0863955617764558,0.042581445784555,0.00834596337377277
"63",0.49,0.5,1,0.5,"silent",0.0880141088699857,0.0387644209582238,0.00759782650781187
"64",0.53,0.5,1,0.5,"silent",0.0885601705372161,0.0383682701413827,0.007520180947711
"65",0.57,0.5,1,0.5,"silent",0.097183787561146,0.0464431148796335,0.00910285051640816
"66",0.61,0.5,1,0.5,"silent",0.0823591836734695,0.0396362740927488,0.00776870972217877
"67",0.65,0.5,1,0.5,"silent",0.0970959595959596,0.053053515940209,0.010398489124281
"68",0.69,0.5,1,0.5,"silent",0.091911507191995,0.0514901631273378,0.0100920719729582
"69",0.73,0.5,1,0.5,"silent",0.0932721755368814,0.0547295746020349,0.0107269966219988
"70",0.77,0.5,1,0.5,"silent",0.0923103448275863,0.0571007901247819,0.0111917548644573
"71",0.81,0.5,1,0.5,"silent",0.0865,0.0706159766739522,0.0138407314280946
"72",0.85,0.5,1,0.5,"silent",0.0975338345864662,0.0803627339268143,0.0157510958496556
"73",0.89,0.5,1,0.5,"silent",0.0982857142857143,0.101036838349588,0.0198032203165193
"74",0.93,0.5,1,0.5,"silent",0.0998888888888888,0.120785298836466,0.0236739185719473
"75",0.97,0.5,1,0.5,"silent",0.095,0.16583123951777,0.0325029229454829
