"","baffle_prop","density","bush_density","male_prop","tactic","mean_success","sd","ci"
"1",0.01,0.5,1,0.5,"baffler",0.84,0.890125402582823,0.174464578906233
"2",0.05,0.5,1,0.5,"baffler",0.804166666666667,0.521342343864541,0.10218309939745
"3",0.09,0.5,1,0.5,"baffler",0.747272727272727,0.572096523256811,0.112130918558335
"4",0.13,0.5,1,0.5,"baffler",0.6065625,0.438065448985305,0.0858608280011198
"5",0.17,0.5,1,0.5,"baffler",0.575,0.438756833085238,0.0859963392847066
"6",0.21,0.5,1,0.5,"baffler",0.544716981132076,0.441390791015907,0.0865125950391178
"7",0.25,0.5,1,0.5,"baffler",0.494516129032258,0.401113529055991,0.0786182516949742
"8",0.29,0.5,1,0.5,"baffler",0.449452054794521,0.399098702911198,0.0782233457705948
"9",0.33,0.5,1,0.5,"baffler",0.429268292682927,0.39699521575099,0.0778110622871941
"10",0.37,0.5,1,0.5,"baffler",0.421304347826087,0.387892336558782,0.0760268979655214
"11",0.41,0.5,1,0.5,"baffler",0.399708737864078,0.365491498234433,0.0716363336539489
"12",0.45,0.5,1,0.5,"baffler",0.368482142857143,0.349180392406927,0.0684393569117577
"13",0.49,0.5,1,0.5,"baffler",0.35844262295082,0.321900586887647,0.0630925150299789
"14",0.53,0.5,1,0.5,"baffler",0.333484848484849,0.319978638120221,0.0627158130715633
"15",0.57,0.5,1,0.5,"baffler",0.337342657342657,0.321329741634122,0.0629806293602879
"16",0.61,0.5,1,0.5,"baffler",0.324605263157895,0.314520448788322,0.0616460079625111
"17",0.65,0.5,1,0.5,"baffler",0.308148148148148,0.293914335448703,0.0576072097479458
"18",0.69,0.5,1,0.5,"baffler",0.29393063583815,0.287574344829215,0.0563645715865262
"19",0.73,0.5,1,0.5,"baffler",0.29489010989011,0.288369213880308,0.0565203659205403
"20",0.77,0.5,1,0.5,"baffler",0.285104166666667,0.283743370825671,0.0556137006818315
"21",0.81,0.5,1,0.5,"baffler",0.274108910891089,0.263325704436386,0.0516118380695317
"22",0.85,0.5,1,0.5,"baffler",0.268632075471698,0.279551512039564,0.0547920963597545
"23",0.89,0.5,1,0.5,"baffler",0.256936936936937,0.266709119748797,0.0522749874707642
"24",0.93,0.5,1,0.5,"baffler",0.253491379310345,0.263284956168379,0.0516038514090022
"25",0.97,0.5,1,0.5,"baffler",0.245330578512397,0.254705272211181,0.0499222333533915
"26",0.01,0.5,1,0.5,"caller",0.378006944027685,0.243363791818178,0.0476993031963628
"27",0.05,0.5,1,0.5,"caller",0.315857458150579,0.221026028033114,0.0433211014944903
"28",0.09,0.5,1,0.5,"caller",0.284959932943457,0.201036314961629,0.0394031177324793
"29",0.13,0.5,1,0.5,"caller",0.249122675752002,0.208304251954192,0.0408276333830217
"30",0.17,0.5,1,0.5,"caller",0.241325076962513,0.197741159250444,0.038757267213087
"31",0.21,0.5,1,0.5,"caller",0.214341621958062,0.184549395553851,0.0361716815285547
"32",0.25,0.5,1,0.5,"caller",0.201420876727045,0.165973555929269,0.0325308169621367
"33",0.29,0.5,1,0.5,"caller",0.193173809656545,0.177244171375242,0.0347398575895474
"34",0.33,0.5,1,0.5,"caller",0.167225907112772,0.14400588105112,0.0282251526860195
"35",0.37,0.5,1,0.5,"caller",0.172753975981824,0.151875626276979,0.0297676227502879
"36",0.41,0.5,1,0.5,"caller",0.167675243736888,0.146513382126343,0.0287166228967632
"37",0.45,0.5,1,0.5,"caller",0.152666491999431,0.118764510726349,0.0232778441023645
"38",0.49,0.5,1,0.5,"caller",0.148680555555556,0.145467917769637,0.0285117118828489
"39",0.53,0.5,1,0.5,"caller",0.145064289888954,0.12740181946646,0.0249707566154262
"40",0.57,0.5,1,0.5,"caller",0.146940009675859,0.129753300483469,0.02543164689476
"41",0.61,0.5,1,0.5,"caller",0.143007399768418,0.126022894230149,0.0247004872691093
"42",0.65,0.5,1,0.5,"caller",0.132077167019027,0.123058152246092,0.024119397840234
"43",0.69,0.5,1,0.5,"caller",0.123282756440651,0.115408826988947,0.0226201300898336
"44",0.73,0.5,1,0.5,"caller",0.130828877005348,0.110309044812809,0.0216205727833106
"45",0.77,0.5,1,0.5,"caller",0.125492610837438,0.116402229327466,0.0228148369481834
"46",0.81,0.5,1,0.5,"caller",0.115416666666667,0.135568591401118,0.0265714439146192
"47",0.85,0.5,1,0.5,"caller",0.111114551083591,0.134189157793898,0.0263010749276039
"48",0.89,0.5,1,0.5,"caller",0.137216117216117,0.158293601190141,0.0310255458332676
"49",0.93,0.5,1,0.5,"caller",0.11625,0.148143610515525,0.0290361476610429
"50",0.97,0.5,1,0.5,"caller",0.148333333333333,0.28267898296019,0.0554050806601972
"51",0.01,0.5,1,0.5,"silent",0.0744017492168318,0.0296713337088083,0.00581558140692643
"52",0.05,0.5,1,0.5,"silent",0.0679421198231359,0.02972195501902,0.00582550318372792
"53",0.09,0.5,1,0.5,"silent",0.0671987012566591,0.0295921379020466,0.00580005902880113
"54",0.13,0.5,1,0.5,"silent",0.0718564311958808,0.0277251139929725,0.00543412234262261
"55",0.17,0.5,1,0.5,"silent",0.0681113140371648,0.0364759510102768,0.00714928639801425
"56",0.21,0.5,1,0.5,"silent",0.0654028802880288,0.0309596314791898,0.00606808776992119
"57",0.25,0.5,1,0.5,"silent",0.0676577081000373,0.0309997568041469,0.0060759523336128
"58",0.29,0.5,1,0.5,"silent",0.0687413839485163,0.0328653821387138,0.0064416148991879
"59",0.33,0.5,1,0.5,"silent",0.0646950361539965,0.0325931069514098,0.00638824896247633
"60",0.37,0.5,1,0.5,"silent",0.0664050632911392,0.0291951992720967,0.00572225905733095
"61",0.41,0.5,1,0.5,"silent",0.0640008145131433,0.0305222037013494,0.00598235192546449
"62",0.45,0.5,1,0.5,"silent",0.0674175341906511,0.0362305399853503,0.00710118583712866
"63",0.49,0.5,1,0.5,"silent",0.0691394230769231,0.0397711283853845,0.00779514116353537
"64",0.53,0.5,1,0.5,"silent",0.0674999999999999,0.0348551995046188,0.00683161910290529
"65",0.57,0.5,1,0.5,"silent",0.0646650784575313,0.0354107106550968,0.00694049928839897
"66",0.61,0.5,1,0.5,"silent",0.0719554221688676,0.0390818870011291,0.00766004985222131
"67",0.65,0.5,1,0.5,"silent",0.0686161616161616,0.0382314986910634,0.00749337374344843
"68",0.69,0.5,1,0.5,"silent",0.067495153220763,0.0483285005930958,0.00947238611624677
"69",0.73,0.5,1,0.5,"silent",0.067563025210084,0.0486684647594832,0.00953901909285871
"70",0.77,0.5,1,0.5,"silent",0.0706206896551725,0.0537624413839164,0.0105374385112476
"71",0.81,0.5,1,0.5,"silent",0.05985,0.0492548829098208,0.00965395705032488
"72",0.85,0.5,1,0.5,"silent",0.0656578947368421,0.0742321984710909,0.0145495109003338
